editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words
46104.0,949310186,1.1356,0.0726,0.1527,0.1166,0.132,Orafat,949310293,4,18599.0,850.0,0,10,0,0.0,14,0.0
48916.0,327264310,1.2059,0.0476,0.0476,0.5238,1.0,Buckshot06,327264361,1,4818.0,195.0,0,7,0,0.0,9,0.0
51160.0,328069602,1.2457,0.0357,0.0714,0.3704,0.5556,186.80.30.44,328070023,0,4418.0,694.0,0,54,1,0.0,15,0.0
50013.0,612968893,1.16,0.0536,0.0893,0.25,0.325,AnomieBOT,778647773,30,84309.0,10972.0,0,123,0,0.0,10,0.0
50075.0,673481686,1.1746,0.0385,0.1154,0.4583,0.7857,EmausBot,854303316,12,18672.0,1356.0,0,40,0,0.0,9,0.0
49229.0,867627856,1.1383,0.0198,0.0259,0.0424,0.0442,Certes,903934325,28,7518.0,1021.0,0,146,0,0.0,18,0.0
51365.0,868663922,1.133,0.0182,0.0417,0.0516,0.0544,Rocdoc903,869578977,4,4373.0,523.0,0,33,0,0.0,10,0.0
50555.0,879270468,1.1456,0.052,0.1273,0.1459,0.1708,InternetArchiveBot,896491399,167,43591.0,197.0,0,61,0,0.019230769230769232,193,0.0
46015.0,880733719,1.1327,0.0843,0.1092,0.1102,0.1238,Keivan.f,880733920,14,9311.0,466.0,0,0,1,0.0,16,0.0
48334.0,898243035,1.1305,0.0995,0.1582,0.096,0.1062,Meodipt,898243188,4,7038.0,612.0,0,0,0,0.008333333333333333,36,0.0
46519.0,920397424,1.0811,0.0893,0.1297,0.0598,0.0636,Derim Hunt,944711691,8,4187.0,297.0,0,17,1,0.0,22,0.0
49052.0,921358170,1.1326,0.0816,0.1439,0.0734,0.0792,Ser Amantio di Nicolao,930805682,47,11200.0,1038.0,0,76,1,0.0,23,0.0
47743.0,922899703,1.1251,0.125,0.1884,0.0941,0.1038,Rfassbind,923751982,8,14545.0,873.0,0,25,0,0.0,17,0.0
46182.0,928841576,1.1311,0.046,0.0997,0.0912,0.1003,139.165.31.11,929537823,28,11623.0,1374.0,0,12,1,0.0,10,0.0
49865.0,929150446,1.1161,0.0332,0.0657,0.0544,0.0576,108.51.182.90,932702306,0,6585.0,798.0,0,16,1,0.0,118,0.0
46352.0,931432565,1.1379,0.0369,0.0765,0.0754,0.0816,2600:1006:B01A:62D1:6D5D:B595:41E8:2B55,934502482,24,18661.0,1853.0,0,29,1,0.0,7,0.0
52173.0,934485565,1.1391,0.0828,0.1301,0.0637,0.068,Ser Amantio di Nicolao,934485599,41,3484.0,260.0,0,70,1,0.25,16,0.0
105074.0,934485565,1.1391,0.0828,0.1301,0.0637,0.068,Ser Amantio di Nicolao,934485599,41,3484.0,260.0,0,70,1,0.25,16,0.0
48217.0,939573351,1.1415,0.0516,0.0876,0.0598,0.0636,Ser Amantio di Nicolao,946869244,0,19658.0,2061.0,0,41,1,0,0,0
46810.0,941391776,1.0942,0.0261,0.1349,0.0314,0.0324,102.65.48.177,944376683,6,158803.0,17918.0,0,16,1,0.0,96,0.0
63323.0,941391776,1.0942,0.0261,0.1349,0.0314,0.0324,102.65.48.177,944376683,6,158803.0,17918.0,0,16,1,0.0,96,0.0
87032.0,941391776,1.0942,0.0261,0.1349,0.0314,0.0324,102.65.48.177,944376683,6,158803.0,17918.0,0,16,1,0.0,96,0.0
49131.0,943636303,1.1352,0.0806,0.1447,0.0761,0.0823,GreenC bot,948916118,1,19987.0,1378.0,0,88,1,0.0,183,0.0
46892.0,943731124,1.1331,0.068,0.0989,0.0617,0.0657,GameEnd,943731211,7,24442.0,2705.0,0,151,0,0.0,10,0.0
48575.0,944483775,1.146,0.0925,0.1676,0.0475,0.0499,Krimuk2.0,944504961,3,126602.0,9695.0,0,124,1,0.0,185,0.0
46449.0,944493844,1.1506,0.071,0.1216,0.0735,0.0794,Emk9,944494051,40,60648.0,5342.0,0,211,0,0.0,12,0.0
48358.0,945436834,1.1553,0.0263,0.0376,0.0672,0.072,2607:FB90:B946:F0E4:48B8:268:A199:B753,947500123,69,76136.0,287.0,0,0,1,0.125,16,0.0
50628.0,946721599,1.0906,0.0293,0.0601,0.0493,0.0519,OnBeyondZebrax,946721759,14,58627.0,6704.0,0,32,0,0.0,13,0.0
46863.0,946917771,1.1491,0.0334,0.0738,0.0805,0.0876,Binksternet,948476381,9,49280.0,4671.0,0,39,0,0.0,13,0.0
48777.0,947458102,1.1402,0.0393,0.0886,0.0533,0.0563,David notMD,947597711,4,4871.0,421.0,0,35,1,0.04878048780487805,136,0.0
48683.0,948163874,1.12,0.0479,0.0799,0.0365,0.0379,XavierItzm,948163938,2,74734.0,8167.0,0,11,0,0.07407407407407407,72,0.0
75704.0,948163874,1.12,0.0479,0.0799,0.0365,0.0379,XavierItzm,948163938,2,74734.0,8167.0,0,11,0,0.07407407407407407,72,0.0
48207.0,949305893,1.1403,0.061,0.104,0.0646,0.069,SmellLikeTeenSpirit,949465247,6,46267.0,4822.0,0,0,0,0.0,15,0.0
47665.0,328572343,1.097,0.0332,0.0625,0.0821,0.0894,Flyfish73,328573929,51,6123.0,630.0,0,49,0,0.0,10,0.0
46134.0,462954556,1.1979,0.0263,0.0526,0.3514,0.52,Xqbot,496841859,0,34251.0,3261.0,0,70,0,0.0,10,0.0
48265.0,550376533,1.1241,0.0198,0.0476,0.1557,0.1842,Waacstats,581153488,18,1386.0,123.0,0,10,0,0.0,11,0.0
50731.0,599618584,1.1288,0.0543,0.0888,0.0642,0.0686,MusikAnimal,599618656,44,50106.0,6431.0,0,138,0,0,0,0
49138.0,842821362,1.1229,0.0539,0.0745,0.094,0.1038,Graeme Bartlett,857001518,28,8898.0,1024.0,0,158,1,0.006711409395973154,28,0.0
49547.0,878586100,1.1249,0.0533,0.1079,0.079,0.0858,Monkbot,918565783,2,7064.0,700.0,0,178,0,0.0072992700729927005,133,0.0
47980.0,880773421,1.1641,0.0253,0.059,0.0519,0.0546,2804:431:F73D:128:19F6:4DE3:3F4D:D9B1,931776044,4,708.0,66.0,0,15,1,0.0,20,0.0
46982.0,912304014,1.1564,0.0489,0.0615,0.0525,0.0554,InternetArchiveBot,914707326,29,69296.0,8838.0,0,67,0,0.0,12,0.0
98045.0,912304014,1.1564,0.0489,0.0615,0.0525,0.0554,InternetArchiveBot,914707326,29,69296.0,8838.0,0,67,0,0.0,12,0.0
48713.0,917801883,1.1414,0.0372,0.062,0.0764,0.0827,Super Peebo,931136353,179,16200.0,1829.0,0,100,1,0.0,14,0.0
49976.0,921337153,1.1338,0.065,0.1488,0.1079,0.121,Ser Amantio di Nicolao,927613750,49,9910.0,1066.0,0,12,1,0.25,23,0.0
48812.0,932489144,1.1567,0.0307,0.0625,0.0737,0.0796,Bellowhead678,932566064,1,47458.0,5463.0,0,94,0,0.0,85,0.0
46033.0,935910881,1.139,0.034,0.0908,0.0499,0.0525,185.104.97.1,936202590,4,16132.0,1792.0,0,26,1,0.007462686567164179,99,0.0
77185.0,935910881,1.139,0.034,0.0908,0.0499,0.0525,185.104.97.1,936202590,4,16132.0,1792.0,0,26,1,0.007462686567164179,99,0.0
50136.0,938480004,1.1316,0.0692,0.1283,0.0888,0.0974,50.58.210.12,938480221,12,5785.0,541.0,0,24,1,0.0,14,0.0
50337.0,939218756,1.1505,0.0709,0.1387,0.0753,0.0815,GoingBatty,941020955,1,81040.0,5002.0,0,40,0,0.017142857142857144,78,0.0
51808.0,941459328,1.1133,0.0817,0.1225,0.061,0.0649,Iridescent,941814335,1,21729.0,2303.0,0,102,0,0.0,33,0.0
49817.0,942299017,1.0899,0.0443,0.082,0.0585,0.0621,Kjell Knudde,948904537,24,24891.0,3140.0,0,18,1,0,0,0
49962.0,943453158,1.1443,0.0608,0.0835,0.0941,0.1039,Kaltenmeyer,947399375,0,36517.0,4686.0,0,43,0,0.0,20,0.0
47035.0,944380787,1.1311,0.0441,0.0785,0.0459,0.0481,Pierre Bouché,944853497,115,26819.0,2986.0,0,15,1,0.0,64,0.0
63521.0,944380787,1.1311,0.0441,0.0785,0.0459,0.0481,Pierre Bouché,944853497,115,26819.0,2986.0,0,15,1,0.0,64,0.0
47457.0,946640153,1.0927,0.0417,0.077,0.0853,0.0933,Iridescent,947140237,0,26569.0,2658.0,0,113,0,0.0,42,0.0
49502.0,946748057,1.1401,0.0794,0.1292,0.0777,0.0843,InternetArchiveBot,947865531,363,46355.0,3679.0,0,87,0,0.010416666666666666,130,0.0
55267.0,946748057,1.1401,0.0794,0.1292,0.0777,0.0843,InternetArchiveBot,947865531,363,46355.0,3679.0,0,87,0,0.010416666666666666,130,0.0
49886.0,948004734,1.1217,0.0912,0.1151,0.0846,0.0924,1.144.105.112,948620229,76,38400.0,4066.0,0,0,1,0.0,19,0.0
47721.0,948210080,1.1575,0.0355,0.0629,0.045,0.0471,Citation bot,949188653,12,40263.0,4623.0,0,223,1,0.037037037037037035,15,0.0
46740.0,948622956,1.0731,0.0226,0.0422,0.0786,0.0853,219.74.51.200,949158560,1,12002.0,1552.0,0,104,1,0.018518518518518517,79,0.0
46927.0,949377430,1.148,0.0681,0.1253,0.0849,0.0928,Bradyreino,949377546,0,229312.0,21873.0,0,0,0,0.0,32,0.0
50036.0,451195713,1.172,0.1034,0.1379,0.4231,0.6875,EmausBot,918439610,2,44516.0,498.0,0,60,0,0.0,12,0.0
46772.0,754631803,1.1225,0.0516,0.1094,0.0906,0.0996,Bichonboy81,783826970,175,3310.0,221.0,0,13,0,0.0,7,0.0
47040.0,811364400,1.1392,0.0192,0.0523,0.0763,0.0825,Steel1943,811364595,0,1754.0,162.0,0,114,0,0,0,0
48303.0,888407364,1.1357,0.0533,0.093,0.0733,0.0791,37.125.64.160,911975187,17,7378.0,630.0,0,0,1,0.0,15,0.0
47488.0,894963670,1.1473,0.0742,0.1107,0.0638,0.0681,LookLook36,912923405,4,28317.0,3429.0,0,12,0,0.0,12,0.0
51166.0,912026229,1.113,0.1784,0.2779,0.1476,0.1731,PohranicniStraze,914221622,4,35638.0,327.0,0,47,0,0.0,12,0.0
51805.0,930995859,1.1286,0.0606,0.1015,0.1,0.1111,Yiddishemame,930995893,148,3753.0,339.0,0,113,0,0.0,22,0.0
46545.0,935066183,1.1306,0.0116,0.0326,0.064,0.0684,Justbecause5,942946598,30,7882.0,1026.0,0,0,0,0.0,22,0.0
47235.0,935706472,1.1443,0.0462,0.1118,0.0776,0.0842,Walter Görlitz,935779300,3,24214.0,1516.0,0,228,1,0.015503875968992248,168,0.0
46034.0,935910543,1.139,0.0341,0.0909,0.0505,0.0532,Mauls,935910881,0,16132.0,1792.0,0,26,0,0.007518796992481203,99,0.0
77186.0,935910543,1.139,0.0341,0.0909,0.0505,0.0532,Mauls,935910881,0,16132.0,1792.0,0,26,0,0.007518796992481203,99,0.0
46838.0,936468200,1.1482,0.0608,0.1235,0.0849,0.0928,Kailash29792,946985793,7,46588.0,3808.0,0,17,0,0.0,17,0.0
48066.0,938450055,1.1289,0.0391,0.0795,0.0657,0.0703,Athaenara,940219400,507,7457.0,768.0,0,73,0,0.01694915254237288,93,0.0
50432.0,941620369,1.1413,0.031,0.0548,0.088,0.0965,Ser Amantio di Nicolao,948595717,21,5519.0,383.0,0,36,1,0.0,11,0.0
107236.0,941620369,1.1413,0.031,0.0548,0.088,0.0965,Ser Amantio di Nicolao,948595717,21,5519.0,383.0,0,36,1,0.0,11,0.0
46141.0,947768090,1.112,0.1041,0.1614,0.068,0.0729,182.30.131.127,947771669,0,29689.0,2810.0,0,42,1,0.0,8,0.0
91774.0,947768090,1.112,0.1041,0.1614,0.068,0.0729,182.30.131.127,947771669,0,29689.0,2810.0,0,42,1,0.0,8,0.0
50711.0,948665239,1.1461,0.0794,0.1466,0.1068,0.1195,Sportsfanrob,948688939,11,55107.0,1793.0,0,11,0,0.0,13,0.0
51754.0,948838151,1.0896,0.0508,0.0867,0.0708,0.0762,Magic links bot,948889820,4,40328.0,4424.0,0,192,1,0.0,238,0.0
51777.0,949491468,1.0907,0.0571,0.1079,0.0772,0.0836,Breawycker,949491577,148,259071.0,24098.0,0,130,0,0.0,54,0.0
47778.0,489309304,1.1642,0.2647,0.3235,0.375,0.5625,AvocatoBot,526476780,11,118982.0,14285.0,0,52,0,0.0,11,0.0
51028.0,673433523,1.207,0.0189,0.0377,0.25,0.325,BD2412,777690548,40,89661.0,1908.0,0,85,0,0,0,0
51702.0,812600848,1.1321,0.0335,0.064,0.0838,0.0915,2405:204:1400:5908:7DA9:A137:66B0:B2B3,936088412,0,12748.0,1352.0,0,0,1,0.034482758620689655,30,0.0
49958.0,859010978,1.1308,0.1189,0.1649,0.0884,0.0969,Trivialist,860056316,157,4202.0,230.0,0,37,0,0.0,105,0.0
47910.0,865466957,1.1246,0.0417,0.0597,0.0822,0.0895,2401:7400:6002:1AB7:6DE9:6EC:154F:B8A9,881573425,1,3732.0,331.0,0,0,1,0.0,8,0.0
49964.0,873643680,1.1443,0.0608,0.0835,0.0942,0.104,Rogerd,937373023,46,36517.0,4686.0,0,150,0,0.0,20,0.0
47732.0,877307535,1.1327,0.0362,0.0772,0.0647,0.0692,Schazjmd,911443838,2,12564.0,1688.0,0,15,0,0.0,18,0.0
50633.0,878529869,1.1231,0.0303,0.0566,0.0849,0.0927,Lady Ruby Tuesday,879455554,0,1791.0,143.0,0,12,1,0.0,10,0.0
50192.0,893922355,1.1292,0.076,0.1,0.0906,0.0996,InternetArchiveBot,925227095,87,7703.0,789.0,0,90,0,0.0,50,0.0
47397.0,908787800,1.144,0.0576,0.1058,0.0565,0.0599,Monkbot,915941434,2,13446.0,1255.0,0,141,0,0.0,62,0.0
50139.0,913392375,1.1292,0.07,0.1315,0.0874,0.0958,FrescoBot,928354504,1,5785.0,541.0,0,59,0,0.0,15,0.0
46905.0,913847130,1.1228,0.0427,0.0716,0.0943,0.1041,182.55.119.200,913924606,0,1846.0,49.0,0,0,1,0.0,17,0.0
46558.0,914465668,1.147,0.0076,0.041,0.0906,0.0995,Tassedethe,914467603,0,416.0,49.0,0,110,0,0.0,7,0.0
49581.0,914843460,1.1354,0.0665,0.1585,0.089,0.0977,PrimeBOT,919992935,0,7587.0,449.0,0,154,0,0.0,13,0.0
48665.0,916507886,1.1467,0.0287,0.0725,0.0529,0.0559,Aspects,917713291,10,23810.0,2679.0,0,30,0,0.0,23,0.0
97736.0,916507886,1.1467,0.0287,0.0725,0.0529,0.0559,Aspects,917713291,10,23810.0,2679.0,0,30,0,0.0,23,0.0
46601.0,917183662,1.1245,0.0523,0.0882,0.0805,0.0875,Rich Farmbrough,917189874,5,29158.0,3391.0,0,29,1,0.0,127,0.0
48283.0,917618182,1.1344,0.0328,0.0659,0.0482,0.0506,Tdenzer,927373085,116,4344.0,472.0,0,0,0,0.0,49,0.0
47202.0,918438871,1.1406,0.0554,0.1264,0.0817,0.0889,Iridescent,942954991,1,28589.0,2566.0,0,108,0,0.0,11,0.0
51047.0,922820706,1.0586,0.0273,0.0556,0.0565,0.0598,VaniDB,925002745,0,13902.0,1884.0,0,15,0,0.013513513513513514,20,0.0
65224.0,922820706,1.0586,0.0273,0.0556,0.0565,0.0598,VaniDB,925002745,0,13902.0,1884.0,0,15,0,0.013513513513513514,20,0.0
90145.0,922820706,1.0586,0.0273,0.0556,0.0565,0.0598,VaniDB,925002745,0,13902.0,1884.0,0,15,0,0.013513513513513514,20,0.0
100732.0,922820706,1.0586,0.0273,0.0556,0.0565,0.0598,VaniDB,925002745,0,13902.0,1884.0,0,15,0,0.013513513513513514,20,0.0
50677.0,925016622,1.146,0.088,0.156,0.1093,0.1227,Rodw,933015174,18,35747.0,1874.0,0,158,0,0.0,12,0.0
84892.0,925016622,1.146,0.088,0.156,0.1093,0.1227,Rodw,933015174,18,35747.0,1874.0,0,158,0,0.0,12,0.0
48011.0,932512169,1.1303,0.0568,0.1104,0.0605,0.0644,InternetArchiveBot,939097120,4,28260.0,3088.0,0,90,0,0.0,53,0.0
50528.0,936163804,1.0757,0.051,0.1443,0.0869,0.0951,Nikolai Kurbatov,942179452,0,16713.0,1041.0,0,17,1,0.0,19,0.0
47000.0,940678848,1.1241,0.0945,0.1336,0.0853,0.0932,Robby.is.on,940680983,1,3320.0,145.0,0,7,1,0.0,19,0.0
49151.0,944216527,1.1509,0.0477,0.1002,0.06,0.0639,Koavf,944216558,27,63465.0,6585.0,0,12,0,0,0,0
47788.0,944754464,1.119,0.0372,0.0835,0.0614,0.0655,2A02:A31D:8538:D300:492F:F33C:14C9:C5C3,944754802,7,61837.0,6482.0,0,18,1,0.004048582995951417,145,0.0
50597.0,945275576,1.1496,0.0506,0.0858,0.0678,0.0727,MelanieN,945275579,26,32969.0,3413.0,0,38,0,0.0,26,0.0
80484.0,945275576,1.1496,0.0506,0.0858,0.0678,0.0727,MelanieN,945275579,26,32969.0,3413.0,0,38,0,0.0,26,0.0
47915.0,948061875,1.143,0.0391,0.0792,0.0633,0.0675,BHGbot,948804655,1,32365.0,4011.0,0,96,0,0.007407407407407408,134,0.0
46525.0,328080498,1.2208,0.0299,0.0896,0.0968,0.1053,Xqbot,334351473,12,10330.0,1339.0,0,90,0,0.0,13,0.0
45997.0,427111774,1.1791,0.0357,0.0714,0.3704,0.5556,Xqbot,427284283,32,140260.0,16345.0,0,87,0,0.0,14,0.0
86111.0,427111774,1.1791,0.0357,0.0714,0.3704,0.5556,Xqbot,427284283,32,140260.0,16345.0,0,87,0,0.0,14,0.0
48970.0,790640192,1.1193,0.0331,0.0666,0.0991,0.1099,186.5.138.236,794885764,26,3107.0,269.0,0,0,1,0.05,48,0.0
50721.0,808609778,1.1283,0.0358,0.0871,0.0493,0.0519,Imoaner,827255896,26,8352.0,874.0,0,140,0,0.0,133,0.0
50349.0,835896106,1.1476,0.024,0.0515,0.0733,0.0791,InternetArchiveBot,940305766,346,21894.0,2154.0,0,56,0,0.0,130,0.0
51718.0,889430153,1.1297,0.0575,0.1145,0.0867,0.095,Binksternet,889430683,79,7497.0,734.0,0,149,0,0.0,18,0.0
47028.0,909726557,1.1491,0.0397,0.089,0.0545,0.0576,Monkbot,918425744,5,106578.0,8168.0,0,161,0,0.0,137,0.0
50408.0,926623763,1.1733,0.0012,0.0267,0.2316,0.301,HuskerPower,941332918,15,993.0,80.0,0,0,0,0.0,11,0.0
51676.0,930037525,1.1295,0.1094,0.1731,0.1009,0.1122,Lepricavark,945465648,44,7886.0,1334.0,0,32,0,0.0,21,0.0
48813.0,932382345,1.1567,0.0307,0.0625,0.0737,0.0796,Bellowhead678,932489144,1,47458.0,5463.0,0,112,0,0.0,85,0.0
48329.0,935274613,1.1515,0.0846,0.179,0.1224,0.1395,Gab4gab,935275251,4,29011.0,2353.0,0,82,0,0.1,18,0.0
47865.0,941558566,1.1274,0.0467,0.1003,0.0525,0.0554,12.89.68.202,944886993,0,23279.0,2187.0,0,29,1,0.0,54,0.0
47217.0,945242804,1.1377,0.0803,0.1046,0.0698,0.0751,Citation bot,945523735,28,34239.0,4248.0,0,279,1,0.01440922190201729,226,0.0
47389.0,945468981,1.1442,0.2035,0.2525,0.2049,0.2578,대한민국 헌법,945469273,10,77752.0,1468.0,0,26,1,0.0,5,0.0
48653.0,947963800,1.1431,0.0352,0.0651,0.0587,0.0623,RealFakeKim,947963918,3,14780.0,1528.0,0,178,0,0.0,8,0.0
49451.0,948246710,1.1383,0.0687,0.137,0.0779,0.0845,72.83.173.97,948246769,9,16057.0,1324.0,0,0,1,0.0125,108,0.0
46799.0,948672438,1.1104,0.0648,0.1162,0.0515,0.0543,Wikiacc97,948995851,431,186363.0,18448.0,0,36,0,0.008108108108108109,172,0.0
47551.0,631374184,1.138,0.0893,0.1071,0.2549,0.3333,EmausBot,872515204,1,83349.0,3313.0,0,76,0,0.0,11,0.0
95972.0,631374184,1.138,0.0893,0.1071,0.2549,0.3333,EmausBot,872515204,1,83349.0,3313.0,0,76,0,0.0,11,0.0
48365.0,768975340,1.1369,0.0117,0.0804,0.0469,0.0492,209.91.144.146,778341291,8,5125.0,623.0,0,20,1,0.0,31,0.0
73900.0,768975340,1.1369,0.0117,0.0804,0.0469,0.0492,209.91.144.146,778341291,8,5125.0,623.0,0,20,1,0.0,31,0.0
51384.0,869766655,1.1236,0.121,0.2172,0.1498,0.1762,S.A. Julio,888431008,8,11082.0,105.0,0,121,1,0.0,15,0.0
47255.0,872154068,1.135,0.0822,0.1345,0.1257,0.1437,Niceguyedc,872792763,29,10030.0,423.0,0,86,0,0.0,13,0.0
48760.0,878710980,1.1159,0.0709,0.1038,0.111,0.1248,M. Armando,899715104,2,6270.0,151.0,0,75,1,0.0,21,0.0
50976.0,890396932,1.172,0.0345,0.069,0.5,0.9333,Llammakey,890500404,22,69807.0,7855.0,0,24,0,0.0,13,0.0
46881.0,896310094,1.1301,0.0659,0.1104,0.0974,0.1079,Jevansen,920806734,50,5405.0,403.0,0,55,0,0.0,19,0.0
46606.0,900236481,1.1248,0.0645,0.1004,0.0854,0.0934,Nemo bis,908996592,69,13587.0,1191.0,0,163,1,0.0,77,0.0
50257.0,916482370,1.1376,0.0903,0.1409,0.0755,0.0817,Citation bot,931118652,81,51483.0,4212.0,0,134,1,0.0,78,0.0
49056.0,918510886,1.1232,0.0583,0.1193,0.0542,0.0572,Rich Farmbrough,923419574,12,19545.0,1754.0,0,12,1,0.0,264,0.0
46637.0,933974580,1.1441,0.0506,0.0945,0.0773,0.0838,2600:8805:9200:11C0:9BB:327:D1C7:C277,933974679,11,15378.0,1784.0,0,19,1,0.0,9,0.0
49417.0,935030188,1.1446,0.0525,0.0827,0.053,0.056,Sky Captain,935139183,4,28268.0,4228.0,0,19,1,0.0,123,0.0
46125.0,935346078,1.1301,0.0251,0.1126,0.0917,0.101,Lynzskins,935346203,22,6172.0,681.0,0,13,0,0,0,0
50508.0,942128967,1.1326,0.0473,0.0887,0.0697,0.075,Bcoxhead,947043111,2,14323.0,1526.0,0,65,0,0.008695652173913044,100,0.0
46848.0,943017081,1.1339,0.0423,0.0906,0.0787,0.0854,2A02:C7F:200B:D200:3D62:ABB4:BC:755C,943017638,39,12705.0,1177.0,0,29,1,0.0,17,0.0
51973.0,944986119,1.1284,0.068,0.1219,0.0915,0.1007,201.37.163.28,945283434,2,8662.0,881.0,0,25,1,0.0,11,0.0
89563.0,944986119,1.1284,0.068,0.1219,0.0915,0.1007,201.37.163.28,945283434,2,8662.0,881.0,0,25,1,0.0,11,0.0
46742.0,945622061,1.0731,0.0226,0.0421,0.0784,0.0851,103.51.223.114,947282041,15,12002.0,1552.0,0,44,1,0.004524886877828055,16,0.0
46541.0,947355477,1.1612,0.063,0.1148,0.0754,0.0816,C.Fred,947503772,356,78994.0,4543.0,0,38,1,0.0,166,0.0
47349.0,947405510,1.1044,0.0578,0.103,0.059,0.0627,InternetArchiveBot,947824193,10,166719.0,17418.0,0,128,0,0.005681818181818182,138,0.0
46481.0,947547244,1.1396,0.0879,0.1446,0.0819,0.0892,2001:8003:5885:400:340B:736E:D2DA:C057,947547304,1,38833.0,2581.0,0,0,1,0.0,114,0.0
49838.0,948854816,1.148,0.0408,0.0862,0.0415,0.0433,*Treker,948863541,12,117469.0,15287.0,0,0,1,0.0055248618784530384,55,0.0
51785.0,949073978,1.123,0.0689,0.093,0.0937,0.1033,LoreMaster22,949332898,60,48315.0,5131.0,0,12,0,0.0,12,0.0
48583.0,949430729,1.1393,0.0522,0.1079,0.0676,0.0725,Chris PTR,949431354,0,42723.0,4815.0,0,18,1,0.03333333333333333,26,0.0
50077.0,636245009,1.1746,0.0385,0.1154,0.4583,0.7857,Xqbot,673356425,0,18672.0,1356.0,0,52,0,0.0,14,0.0
46675.0,772779246,1.1261,0.0544,0.0924,0.0839,0.0916,Magic links bot,787893334,4,4207.0,436.0,0,192,1,0.0,22,0.0
49560.0,861197982,1.1211,0.1085,0.1202,0.1561,0.1843,Rfassbind,861199605,5,216518.0,157.0,0,4,0,0.0,17,0.0
51841.0,864329245,1.1296,0.0431,0.0986,0.0851,0.093,Spintendo,866287923,3,2214.0,213.0,0,78,0,0.03546099290780142,74,0.0
47257.0,864528461,1.1331,0.0893,0.1481,0.1278,0.1465,2605:A000:140D:4316:B124:F224:7089:6883,872153984,21,10030.0,423.0,0,0,1,0.0,11,0.0
48454.0,878249002,1.1262,0.0657,0.1102,0.112,0.1261,Graeme Bartlett,901634513,1,7586.0,806.0,0,35,1,0.0,19,0.0
46110.0,885121006,1.1327,0.0952,0.1359,0.1638,0.1959,2605:A000:140D:4903:69E8:827E:F7E5:B123,902834117,17,8591.0,59.0,0,12,1,0.0,13,0.0
47989.0,887072414,1.1287,0.0768,0.1245,0.1608,0.191,AnomieBOT,910173315,0,653.0,85.0,0,124,0,0.0,9,0.0
50357.0,897996244,1.1334,0.0721,0.1071,0.0427,0.0446,Citation bot,904864695,18,6519.0,791.0,0,177,1,0.0,54,0.0
46731.0,927525758,1.109,0.0295,0.0588,0.0469,0.0492,Cote d'Azur,931007340,0,31628.0,3901.0,0,39,1,0.0,22,0.0
51851.0,934484769,1.1308,0.0837,0.1181,0.0971,0.1076,M Alif Yuda,937104386,8,8337.0,281.0,0,13,1,0.0,20,0.0
50538.0,937627736,1.1257,0.0241,0.1006,0.1002,0.1113,Iridescent,945236632,0,3588.0,296.0,0,87,0,0.0,14,0.0
46737.0,938591819,1.1468,0.0466,0.0883,0.0628,0.067,Darwave81,941093479,4,48193.0,5445.0,0,32,0,0.0,39,0.0
51525.0,940028897,1.1377,0.0819,0.1192,0.0742,0.0802,Cameronmccaleb,944904288,42,26686.0,2522.0,0,29,0,0.0,22,0.0
48127.0,941443833,1.1171,0.089,0.137,0.0874,0.0957,202.128.90.39,942542718,189,22968.0,1811.0,0,0,1,0.0,9,0.0
51881.0,945319886,1.1365,0.0208,0.0774,0.1131,0.1275,IJBall,945351523,22,11954.0,1172.0,0,64,0,0,0,0
47960.0,945462451,1.1233,0.0287,0.0664,0.0623,0.0664,Bpekaric,948154914,3,11782.0,1380.0,0,73,0,0.010416666666666666,13,0.0
48876.0,946537474,1.1213,0.0718,0.1277,0.0753,0.0814,Harout72,946568763,1,14009.0,969.0,0,151,0,0.0,68,0.0
46005.0,947440836,1.0967,0.0731,0.1382,0.0932,0.1028,Paul August,947441280,1,51788.0,5036.0,0,26,1,0.0,26,0.0
50643.0,947943738,1.1386,0.0788,0.1259,0.0607,0.0646,2409:4060:404:512E:0:0:168F:68B0,947944181,1,77130.0,8216.0,0,18,1,0.01020408163265306,19,0.0
51056.0,948804800,1.088,0.0658,0.1095,0.0853,0.0933,AyodeleA2,948818636,37,48122.0,4217.0,0,0,0,0.0,23,0.0
50052.0,437650688,1.1994,0.0435,0.1304,0.5238,1.0,Roman Spinner,437660179,26,3687.0,263.0,0,240,1,0.0,11,0.0
46597.0,676332599,1.1583,0.1429,0.1714,0.3333,0.4762,Graham87,676332997,0,105028.0,12201.0,0,124,0,0,0,0
46771.0,783826970,1.1235,0.0486,0.1034,0.0888,0.0975,Bichonboy81,783827393,1,3310.0,221.0,0,5,0,0.0,8,0.0
48772.0,837076790,1.1214,0.0436,0.093,0.0768,0.083,Doremo,866915567,4,992.0,53.0,0,24,0,0.0,7,0.0
46205.0,900771282,1.141,0.0759,0.0957,0.0873,0.0956,BrownHairedGirl,900917766,6,6181.0,529.0,0,29,0,0.0,21,0.0
47633.0,923207200,1.1369,0.025,0.0515,0.0609,0.0648,Meters,923382115,122,7735.0,849.0,0,25,0,0,0,0
98523.0,923207200,1.1369,0.025,0.0515,0.0609,0.0648,Meters,923382115,122,7735.0,849.0,0,25,0,0,0,0
