diffurl,edittime,editcomment,articletitle,editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,class,comment_len,Anonymous,vulgar_word_ratio,character_distribution,longest_Word,bad_words,size,word_count
http://en.wikipedia.org/w/index.php?diff=328730729&oldid=328728581,2009-11-30T04:04:58Z,#NAME?,Hotel Chevalier,41201,327485545,1.1377,0.0557,0.1059,0.1102,0.1236,Darwinek,329058107,0,0,55,0,0.0,0.0,0.0,0.0,22448.0,2375.0
http://en.wikipedia.org/w/index.php?diff=326802311&oldid=326410514,2009-11-19T21:17:43Z,adding [[Category:Films directed by Wes Craven]],My Soul to Take,27757,327996556,1.1519,0.0045,0.0262,0.0441,0.0462,Xeno,328800493,33,0,49,0,0.0,inf,22.0,0.0,15428.0,1675.0
http://en.wikipedia.org/w/index.php?diff=328611429&oldid=328559498,2009-11-29T17:04:14Z,rm non-applicable protection template,William Gallas,41303,326938954,1.1392,0.0818,0.1188,0.0938,0.1034,220.247.9.213,326959295,0,0,2,1,0.0,0.0,0.0,0.0,45111.0,3943.0
http://en.wikipedia.org/w/index.php?diff=328126289&oldid=328126194,2009-11-27T00:43:54Z,,"Cheri, Cheri Lady",11769,326930841,1.0666,0.0413,0.0738,0.0752,0.0813,M.nelson,326931225,1,0,135,1,0.0,inf,11.0,0.0,14009.0,969.0
http://en.wikipedia.org/w/index.php?diff=329260977&oldid=328720136,2009-12-02T16:09:54Z,Robot: Cosmetic changes,Til Death Do Us Part (U.S. TV series),13822,329743614,1.0973,0.0231,0.0462,0.043,0.045,Softlavender,329743909,364,0,6,0,0.045454545,0.086752675,17.0,0.0,6795.0,294.0
http://en.wikipedia.org/w/index.php?diff=327825554&oldid=327824910,2009-11-25T07:43:03Z,/* Contestants */,The Contender Australia,31510,328665641,1.0514,0.0291,0.0555,0.0501,0.0528,NewEnglandYankee,328665707,38,0,159,0,0.0,0.0,0.0,0.0,6180.0,525.0
http://en.wikipedia.org/w/index.php?diff=328420840&oldid=328200281,2009-11-28T18:25:30Z,/* In the atmosphere */,Carbon cycle,3128,329165524,1.1271,0.039,0.0619,0.1178,0.1336,Mdellapinna,329165845,4,0,0,0,0.0,0.015352904,49.0,0.0,51464.0,5215.0
http://en.wikipedia.org/w/index.php?diff=327332514&oldid=326072478,2009-11-22T19:26:37Z,Crash Bandicoot Nitro Kart 3D is a seperate game from Crash Nitro Kart,Crash Nitro Kart,30263,325711053,1.138,0.0314,0.0625,0.0425,0.0444,Keith D,327302265,22,0,32,1,0.0,inf,125.0,0.0,53365.0,6556.0
http://en.wikipedia.org/w/index.php?diff=328281707&oldid=313971916,2009-11-27T23:06:40Z,Category:American women in business; needs wikification and other cleanup,Patricia Vance,43194,329079926,1.1148,0.0307,0.0936,0.0706,0.0759,Greyhood,329088307,17,0,33,0,0.0,inf,19.0,0.0,109558.0,9812.0
http://en.wikipedia.org/w/index.php?diff=329090382&oldid=329090063,2009-12-01T19:23:33Z,/* Orbital space tourism */ correct Ansari preferred term,Space tourism,32304,321633745,1.157,0.0308,0.0621,0.0901,0.099,Tim1965,326945444,128,0,11,0,0.0,inf,31.0,0.0,53088.0,5776.0
http://en.wikipedia.org/w/index.php?diff=328404834&oldid=326820783,2009-11-28T16:49:06Z,additions,Park Pobedy (Moscow Metro),31280,327844822,1.1346,0.038,0.0605,0.0643,0.0686,PamD,327856308,11,0,26,0,0.0,inf,11.0,0.0,8150.0,706.0
http://en.wikipedia.org/w/index.php?diff=327264361&oldid=327264310,2009-11-22T09:57:09Z,merging,Ganja Air Base,18783,318007819,1.1057,0.1192,0.1558,0.0794,0.0862,Rich Farmbrough,329547322,0,0,74,1,0.0,0.0,9.0,0.0,4818.0,195.0
http://en.wikipedia.org/w/index.php?diff=328185203&oldid=327684523,2009-11-27T09:50:01Z,/* Demographics */,"Santa Ana, California",22093,328382846,1.1311,0.0161,0.0447,0.0581,0.0616,78.101.101.90,328382969,2,0,11,1,0.0,inf,16.0,0.0,59111.0,5899.0
http://en.wikipedia.org/w/index.php?diff=327507929&oldid=327504774,2009-11-23T18:03:16Z,/* History */,Xiamen,19671,288451433,1.1417,0.0153,0.1538,0.0489,0.0513,Crusoe8181,328172938,87,0,11,0,0.0,0.6494808000000001,12.0,0.0,129980.0,14515.0
http://en.wikipedia.org/w/index.php?diff=328214328&oldid=327128926,2009-11-27T14:43:54Z,,Gem Archer,5372,329888596,1.1335,0.0572,0.1154,0.1093,0.1228,Whoosher,329888747,4,0,49,0,0.006097561,2.04e-05,33.0,0.0,13748.0,1775.0
http://en.wikipedia.org/w/index.php?diff=328625277&oldid=328622305,2009-11-29T18:19:34Z,"Episode referencing cleanup, Added new episode",List of NCIS: Los Angeles episodes,6918,320970663,1.1346,0.061,0.0738,0.093,0.1025,Matthewhicks93,328338264,231,0,0,0,0.0,inf,12.0,0.0,22630.0,9102.0
http://en.wikipedia.org/w/index.php?diff=327014756&oldid=327014700,2009-11-20T23:17:50Z,Reverted edits by [[Special:Contributions/90.198.238.89|90.198.238.89]] to last revision by JonBroxton ([[WP:HG|HG]]),Eddie Johnson (American soccer),8172,329920460,1.1228,0.011,0.0772,0.1595,0.1897,Elekimante,329920520,1,0,0,0,0.0,0.0023367870000000003,11.0,0.0,44761.0,2763.0
http://en.wikipedia.org/w/index.php?diff=329693842&oldid=329624411,2009-12-04T17:09:10Z,/* Standard Track listing */,Priceless (Birdman album),18462,329865946,1.1079,0.0237,0.0424,0.0881,0.0966,Guindaste,329866176,0,0,0,0,0.0,0.03748949,11.0,0.0,10441.0,548.0
http://en.wikipedia.org/w/index.php?diff=329255687&oldid=313298378,2009-12-02T15:36:44Z,,Indo-Aryan,18382,287360480,1.1607,0.0017,0.0296,0.0479,0.0503,Amire80,327257408,35,0,57,0,0.0,inf,18.0,0.0,63642.0,4543.0
http://en.wikipedia.org/w/index.php?diff=329610962&oldid=329610933,2009-12-04T04:55:11Z,Reverted edits by [[Special:Contributions/75.5.8.24|75.5.8.24]] to last version by A8UDI ([[User:Ale_jrb/Scripts/igloo|IG]]),Chantal Sutherland,25552,327909981,1.1389,0.0175,0.0386,0.0692,0.0744,99.241.95.201,327910202,72,1,13,1,0.0,0.015909908,10.0,0.0,16376.0,1746.0
http://en.wikipedia.org/w/index.php?diff=328402907&oldid=328347222,2009-11-28T16:37:11Z,,Iceland Express,1907,322996286,1.1344,0.0145,0.0306,0.0353,0.0366,99.32.28.255,329133119,2,0,35,1,0.0,0.2696752,12.0,0.0,5987.0,503.0
http://en.wikipedia.org/w/index.php?diff=327066838&oldid=327064431,2009-11-21T06:10:56Z,/* Central characters */,List of characters in Madagascar (franchise),39405,329942144,1.1359,0.0411,0.0812,0.0925,0.1018,Diego sunshine,329942355,16,0,20,1,0.0,0.0,0.0,0.0,207500.0,33372.0
http://en.wikipedia.org/w/index.php?diff=327262037&oldid=327261975,2009-11-22T09:29:47Z,copy edit,Post-Classic stage,14538,253462275,1.1215,0.0782,0.1312,0.1631,0.1946,Rich Farmbrough,328535284,8,0,74,1,0.0,0.16216251,8.0,0.0,3107.0,269.0
http://en.wikipedia.org/w/index.php?diff=327070631&oldid=327069906,2009-11-21T06:52:53Z,american release,Help! (album),7348,328457870,1.1448,0.0609,0.1161,0.1109,0.1247,TheFBH,328460975,179,0,18,0,0.0,inf,100.0,0.0,41369.0,3675.0
http://en.wikipedia.org/w/index.php?diff=329180658&oldid=329176350,2009-12-02T04:09:30Z,/* Season 5: 2009 */,List of Its Always Sunny in Philadelphia episodes,39890,328830362,1.0927,0.0534,0.0919,0.0889,0.0976,82.154.83.250,329142242,17,0,0,1,0.0,inf,21.0,0.0,7117.0,2933.0
http://en.wikipedia.org/w/index.php?diff=328460178&oldid=324671971,2009-11-28T22:18:21Z,rm non-free img with no fair use rationale for this article,Demonstration (people),6836,327580017,1.1199,0.0299,0.087,0.0803,0.0873,Rich Farmbrough,329765583,2,0,47,1,0.0,0.19044214,12.0,0.0,18505.0,1909.0
http://en.wikipedia.org/w/index.php?diff=327032746&oldid=319748692,2009-11-21T01:18:50Z,/* Act of Parliament */ {{convert|12|mph|km/h|0|abbr=on}} was 12 mph (19&nbsp;km/h),Taff Vale Railway,40661,326988906,1.0796,0.0192,0.0416,0.0647,0.0691,67.171.114.114,326991456,45,0,0,1,0.0,0.002841435,90.0,0.0,73160.0,10031.0
http://en.wikipedia.org/w/index.php?diff=329576913&oldid=329576725,2009-12-04T00:45:23Z,,Hyphen War,33572,328122908,1.1339,0.0556,0.0805,0.07400000000000001,0.0799,85.1.159.105,328704327,11,0,20,1,0.010752688,0.38194725,12.0,0.0,6054.0,690.0
http://en.wikipedia.org/w/index.php?diff=329039644&oldid=328247316,2009-12-01T14:53:01Z,/* Rise of Nazism */,Persecution of homosexuals in Nazi Germany and the Holocaust,35078,327368689,1.1415,0.0284,0.0382,0.075,0.081,Fieldday-sunday,327368808,114,0,179,1,0.0,0.030145185,21.0,0.0,66465.0,8051.0
http://en.wikipedia.org/w/index.php?diff=328414309&oldid=326610640,2009-11-28T17:45:13Z,,Tony Kane,38527,329604879,1.1284,0.0819,0.1279,0.0621,0.0662,Nyttend,329613354,41,0,9,0,0.0,0.34967944,30.0,0.0,11604.0,769.0
http://en.wikipedia.org/w/index.php?diff=327208236&oldid=327208027,2009-11-22T01:07:43Z,/* WP */ adding entry,List of FM radio stations in the United States by call sign (initial letters WN–WP),2918,327934084,1.1211,0.0615,0.0944,0.0677,0.0726,174.0.206.186,327934286,8,0,0,1,0.0,0.07148473,14.0,0.0,132623.0,75.0
http://en.wikipedia.org/w/index.php?diff=326876255&oldid=321866098,2009-11-20T05:08:12Z,/* Video games */,Nika Futterman,37867,322110900,1.122,0.0765,0.1052,0.084,0.0917,Rich Farmbrough,328533557,12,0,74,1,0.0,0.17489919,71.0,0.0,24304.0,1962.0
http://en.wikipedia.org/w/index.php?diff=326908801&oldid=325215537,2009-11-20T11:00:32Z,[[WP:UNDO|Undid]] revision 325215537 by [[Special:Contributions/119.73.1.30|119.73.1.30]] ([[User talk:119.73.1.30|talk]]),Police Service of Pakistan,9758,328236216,1.1228,0.0312,0.0794,0.0619,0.0659,WereSpielChequers,328239128,6,0,3,0,0.0,inf,85.0,0.0,8077.0,451.0
http://en.wikipedia.org/w/index.php?diff=327411510&oldid=325842722,2009-11-23T04:07:25Z,Station opened 2009-11-21 per National Association of Railroad Passenger Hotline News,Stanwood (Amtrak station),12273,317640731,1.0958,0.1485,0.1967,0.0554,0.0586,Mandarax,328878666,22,0,37,0,0.0,inf,22.0,0.0,13856.0,1211.0
http://en.wikipedia.org/w/index.php?diff=328060370&oldid=328060237,2009-11-26T16:29:09Z,/* Setlist */,Tour of the Universe (tour),12514,326991331,1.0932,0.0202,0.0348,0.0697,0.0749,72.208.150.59,327298015,20,0,35,1,0.0,inf,20.0,0.0,23160.0,1211.0
http://en.wikipedia.org/w/index.php?diff=328348673&oldid=328346816,2009-11-28T09:07:11Z,[[WP:UNDO|Undid]] revision 328346816 by [[Special:Contributions/125.37.117.40|125.37.117.40]] ([[User talk:125.37.117.40|talk]]) known vandal,Turkish Airlines,15434,327770950,1.1392,0.0281,0.0447,0.0522,0.0551,74.193.251.108,328055887,0,1,25,1,0.0,0.0,0.0,0.0,90789.0,6877.0
http://en.wikipedia.org/w/index.php?diff=326861714&oldid=317741316,2009-11-20T03:19:58Z,"removing an extra space, adding which",Chandora,16158,325606177,1.1249,0.0289,0.0586,0.0682,0.0732,Angusmclellan,328356277,12,0,95,0,0.0,inf,14.0,0.0,12171.0,643.0
http://en.wikipedia.org/w/index.php?diff=326919268&oldid=326873499,2009-11-20T12:46:20Z,let us be precise. It is *not* a Nobel Prize.,"John Forbes Nash, Jr.",41974,329232319,1.1211,0.0213,0.0532,0.1032,0.115,Mushroom,329307766,0,0,162,0,0.0,0.0,0.0,0.0,48279.0,4877.0
http://en.wikipedia.org/w/index.php?diff=328709664&oldid=310596353,2009-11-30T01:50:04Z,,CIRAS,10428,327298279,1.1157,0.0265,0.0577,0.0577,0.0612,Laitr Keiows,327403733,619,0,10,1,0.0,inf,39.0,0.0,437.0,49.0
http://en.wikipedia.org/w/index.php?diff=328824500&oldid=327566626,2009-11-30T16:37:25Z,/* Legion of Three Worlds */ wikilinks,White Witch (comics),7222,328176391,1.1228,0.0578,0.1134,0.0692,0.0743,78.101.158.228,328422223,0,0,29,1,0.0,0.0,10.0,0.0,11745.0,1463.0
http://en.wikipedia.org/w/index.php?diff=327395793&oldid=327307366,2009-11-23T02:12:02Z,/* Formation (2005–2006) */ tense,Klaxons,121,327113278,1.1402,0.0803,0.1741,0.0553,0.0585,90.201.228.142,327113525,13,0,0,1,0.0,inf,35.0,0.0,38458.0,3422.0
http://en.wikipedia.org/w/index.php?diff=327873255&oldid=325268369,2009-11-25T15:23:43Z,/* References */,Book of Zephaniah,16808,326058236,1.1071,0.0645,0.0831,0.0873,0.0957,JonBroxton,327435187,84,0,12,0,0.0,inf,13.0,0.0,11838.0,1103.0
http://en.wikipedia.org/w/index.php?diff=327506256&oldid=327334969,2009-11-23T17:51:53Z,,Buile Hill High School,28062,327419382,1.1266,0.057,0.0805,0.0934,0.103,Eagles247,327527776,1,0,4,0,0.0,0.00023,90.0,0.0,10810.0,1119.0
http://en.wikipedia.org/w/index.php?diff=329567718&oldid=328915772,2009-12-03T23:53:56Z,Added mention of Beth Rowley song in An Education soundtrack and promotional website.,Beth Rowley,42619,326959265,1.1071,0.0286,0.0484,0.0905,0.0995,Diegowarrior,326959973,13,0,0,0,0.0,inf,12.0,0.0,11200.0,1038.0
http://en.wikipedia.org/w/index.php?diff=327792761&oldid=327792600,2009-11-25T02:59:46Z,/* External links */,Juana Molina,20016,282042495,1.1222,0.0317,0.0803,0.1126,0.1268,Bearcat,329724226,24,0,172,0,0.0,0.0,0.0,0.0,19545.0,1754.0
http://en.wikipedia.org/w/index.php?diff=326781479&oldid=326661481,2009-11-19T19:22:36Z,,Felt 3: A Tribute To Rosie Perez,6744,294016696,1.1349,0.028,0.0857,0.0868,0.095,Sdofyh,327577505,29,0,14,0,0.0,inf,29.0,0.0,35705.0,2499.0
http://en.wikipedia.org/w/index.php?diff=328126406&oldid=300553829,2009-11-27T00:44:45Z,Replacing {{IPAr|pl| with {{IPAc-pl|,"Józefin, Gmina Che?m",15894,328498026,1.1113,0.0671,0.1069,0.0748,0.0809,Ottawahitech,328654575,46,0,72,0,0.0,inf,9.0,0.0,,
http://en.wikipedia.org/w/index.php?diff=329203362&oldid=328852303,2009-12-02T07:27:12Z,/* Honours */Fixing [[Wikipedia:Disambiguation pages with links|links to disambiguation pages]] using [[Project:AutoWikiBrowser|AWB]],FC Barcelona,22180,327479609,1.125,0.0711,0.1311,0.0781,0.0847,Sdsds,327480159,15,0,41,0,0.0,0.003195096,16.0,0.0,151703.0,13196.0
http://en.wikipedia.org/w/index.php?diff=329087123&oldid=327389208,2009-12-01T19:06:28Z,,Low-pressure area,20915,326893615,1.0781,0.0188,0.0705,0.0866,0.0948,Night Time,326893694,37,0,0,1,0.0,inf,16.0,0.0,33563.0,3218.0
http://en.wikipedia.org/w/index.php?diff=327000964&oldid=326448307,2009-11-20T21:48:33Z,/* Visual arts */,Queen Charlotte Islands,376,327135961,1.1275,0.0118,0.0233,0.0399,0.0416,62.3.235.24,327490242,150,0,128,1,0.0,inf,60.0,0.0,49928.0,4786.0
http://en.wikipedia.org/w/index.php?diff=327936825&oldid=327936687,2009-11-25T22:07:04Z,,Dead Horse (song),11242,324822097,1.1469,0.0213,0.0309,0.066,0.0706,GordyB,326930281,49,0,27,0,0.0,inf,12.0,0.0,2222.0,172.0
http://en.wikipedia.org/w/index.php?diff=329188855&oldid=328076376,2009-12-02T05:13:18Z,/* Movie plot */ fixing grammar,Mudflap (Transformers),19377,326178935,1.0907,0.0715,0.0894,0.0883,0.0968,Kolindigo,327029639,27,0,30,0,0.0,inf,27.0,0.0,100642.0,8803.0
http://en.wikipedia.org/w/index.php?diff=327498709&oldid=327498081,2009-11-23T17:02:44Z,/* Disaster Movie (2008) */,List of films considered the worst,25415,329276779,1.1404,0.0547,0.0771,0.1166,0.1318,Cg29692,329276894,11,0,0,0,0.0,inf,13.0,0.0,331032.0,36177.0
http://en.wikipedia.org/w/index.php?diff=329968813&oldid=329967002,2009-12-06T00:42:45Z,/* Standards */,Luther College (Saskatchewan),39822,326832629,1.1393,0.0008,0.0481,0.044,0.0461,HalfShadow,326833116,1,0,22,0,0.0,4.95e-06,17.0,0.0,6912.0,571.0
http://en.wikipedia.org/w/index.php?diff=327536085&oldid=326100061,2009-11-23T20:54:15Z,/* Winners */,Miss North Dakota USA,37551,325864773,1.1388,0.0443,0.0875,0.0688,0.0739,99.169.250.133,328338189,339,0,9,1,0.0,0.007854243,116.0,0.0,12154.0,308.0
http://en.wikipedia.org/w/index.php?diff=327577409&oldid=327577285,2009-11-24T01:07:00Z,/* Character Guide */  OR / not needed,Stuff Happens,34091,328090200,1.1106,0.0622,0.118,0.0976,0.1081,Turgan,328115500,1,0,26,0,0.0,0.13966095,10.0,0.0,3463.0,388.0
http://en.wikipedia.org/w/index.php?diff=327073183&oldid=308397310,2009-11-21T07:22:37Z,/* The roles */,The Musical of Musicals (The Musical!),11324,328791769,1.1398,0.0551,0.0906,0.0634,0.0677,Adambro,328795729,204,0,27,0,0.0,0.4943067,62.0,0.0,63704.0,4158.0
http://en.wikipedia.org/w/index.php?diff=329130637&oldid=329126862,2009-12-01T22:52:47Z,/* Former players */ John Black wl,List of Bradford City A.F.C. players,41295,327412953,1.1359,0.0069,0.0265,0.0505,0.0532,EoGuy,327997771,0,0,36,0,0.0,0.0,8.0,0.0,29903.0,390.0
http://en.wikipedia.org/w/index.php?diff=329028988&oldid=254707600,2009-12-01T13:41:24Z,Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AutoWikiBrowser|AWB]],1958 FIFA World Cup qualification (UEFA – Group 5),17104,318692275,1.1059,0.0384,0.08199999999999999,0.0486,0.0511,117.196.7.3,328153327,2,0,22,1,0.0,0.039555933,20.0,0.0,12487.0,892.0
http://en.wikipedia.org/w/index.php?diff=327966119&oldid=327927620,2009-11-26T01:24:25Z,/* Early life */,Brenda Song,34793,323156413,1.1018,0.0289,0.0502,0.0665,0.0712,Hmains,327231550,7,0,8,0,0.03125,0.05750412,14.0,0.0,63734.0,5734.0
http://en.wikipedia.org/w/index.php?diff=329253679&oldid=328584440,2009-12-02T15:23:18Z,rm nn event,27-Jun,986,328776312,1.1175,0.0993,0.1342,0.0974,0.1079,110.9.224.125,328791784,0,0,32,1,0.0,inf,10.0,0.0,54155.0,4522.0
http://en.wikipedia.org/w/index.php?diff=329310940&oldid=329310468,2009-12-02T21:07:56Z,,Transmashholding,37611,328142618,1.0992,0.0551,0.1068,0.0813,0.0884,68.238.197.92,328142669,0,0,0,1,0.0,inf,17.0,0.0,21494.0,1628.0
http://en.wikipedia.org/w/index.php?diff=326947692&oldid=321143291,2009-11-20T16:20:40Z,/* Education */,"Haltom City, Texas",31874,328884916,1.061,0.0307,0.0764,0.0683,0.0733,94.38.27.149,328886021,1,0,0,1,0.0,inf,51.0,0.0,19457.0,1346.0
http://en.wikipedia.org/w/index.php?diff=329561272&oldid=327769235,2009-12-03T23:22:33Z,,Salomea of Berg,13467,329582118,1.1006,0.0295,0.0714,0.0907,0.0998,Jasso97,329582186,3,0,19,0,0.0,0.015498104,88.0,0.0,8898.0,1024.0
http://en.wikipedia.org/w/index.php?diff=329012299&oldid=328986619,2009-12-01T11:34:54Z,,The Beatles discography,30046,329076804,1.1521,0.012,0.0269,0.064,0.0684,North Shoreman,329103859,6,0,128,1,0.0,inf,24.0,0.0,136709.0,3301.0
http://en.wikipedia.org/w/index.php?diff=329702748&oldid=329702236,2009-12-04T17:59:09Z,/* 2009- 2010 Season */,Indiana Repertory Theatre,24383,328818274,1.1128,0.0362,0.0754,0.0435,0.0455,Miyagawa,328819742,0,0,29,0,0.0,0.0,0.0,0.0,9785.0,1298.0
http://en.wikipedia.org/w/index.php?diff=329937226&oldid=329883588,2009-12-05T21:27:52Z,"[[WP:UNDO|Undid]] revision 329883588 by [[Special:Contributions/Terrasidius|Terrasidius]] ([[User talk:Terrasidius|talk]]) pitchfork rates with numbers, not stars ,edit makes no sense",The Unforgettable Fire,43039,324552278,1.1421,0.0552,0.0911,0.0869,0.0951,Kransky,327440770,52,0,139,0,0.0,0.0,0.0,0.0,63465.0,6585.0
http://en.wikipedia.org/w/index.php?diff=327818419&oldid=327818206,2009-11-25T06:29:47Z,/* Commemoration */,Mary Celeste,2950,323754349,1.1233,0.0519,0.1507,0.0865,0.0946,91.50.15.106,328210539,0,0,12,1,0.0,0.0,0.0,0.0,60409.0,7854.0
http://en.wikipedia.org/w/index.php?diff=328286755&oldid=328286522,2009-11-27T23:42:45Z,,Nick DiPaolo,21324,328754073,1.1534,0.0051,0.0252,0.018000000000000002,0.0183,122.108.135.213,328755165,3,0,12,1,0.0,inf,9.0,0.0,26558.0,2883.0
http://en.wikipedia.org/w/index.php?diff=329635072&oldid=329635044,2009-12-04T09:01:40Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/78.145.236.122|78.145.236.122]] ([[User talk:78.145.236.122|talk]]) to last version by 68.230.225.210,Vincent Martella,12918,327015844,1.0505,0.1018,0.1233,0.08900000000000001,0.0977,76.23.88.116,327789245,65,1,12,1,0.0,inf,9.0,0.0,10630.0,556.0
http://en.wikipedia.org/w/index.php?diff=327867395&oldid=327299150,2009-11-25T14:41:26Z,/* Events */,2010 in British television,42561,323903483,1.1307,0.0439,0.1163,0.0883,0.0968,Adishesha,326808356,51,0,0,0,0.0,inf,15.0,0.0,105414.0,3423.0
http://en.wikipedia.org/w/index.php?diff=329124039&oldid=329123656,2009-12-01T22:18:07Z,/* JDT MiniMax / TEAM MiniMax */,Ison miniMAX,19020,305451840,1.1257,0.0634,0.0778,0.14800000000000002,0.1736,Les woodland,328643333,22,0,7,1,0.016949153,0.09083588,10.0,0.0,14913.0,1256.0
http://en.wikipedia.org/w/index.php?diff=329763992&oldid=329699992,2009-12-04T23:30:27Z,Renamed the Vice President with the newly elected one,Afghanistan,6793,329300102,1.1154,0.0695,0.109,0.0917,0.1009,VascoAmaral,329300269,8,0,29,0,0.0,0.004063951,41.0,0.0,203838.0,17179.0
http://en.wikipedia.org/w/index.php?diff=328469563&oldid=328372942,2009-11-28T23:11:42Z,/* Military */ fix,List of Puerto Ricans,12128,329451849,1.1224,0.047,0.1224,0.1296,0.1487,68.48.145.200,329562372,1,0,0,1,0.0,0.060226947,16.0,0.0,356346.0,34578.0
http://en.wikipedia.org/w/index.php?diff=328353000&oldid=328352701,2009-11-28T09:51:43Z,,Rhaetian Railway Ge 4 - 4 III,8953,327900332,1.0917,0.0882,0.2293,0.0998,0.1108,Rich Farmbrough,328445390,8,0,74,1,0.0,0.32111555,9.0,0.0,9566.0,774.0
http://en.wikipedia.org/w/index.php?diff=327523114&oldid=322710154,2009-11-23T19:36:49Z,,Andrew White,8770,291631878,1.126,0.03,0.0968,0.0892,0.0978,81.40.180.63,327301715,0,0,0,1,0.0,0.0,0.0,0.0,1144.0,135.0
http://en.wikipedia.org/w/index.php?diff=328637989&oldid=328637932,2009-11-29T19:27:22Z,Reverted edits by [[Special:Contributions/217.44.83.220|217.44.83.220]] to last revision by Surtsicna ([[Wikipedia:Huggle|HG]]),Catherine of Aragon,37243,328629415,1.1311,0.017,0.0401,0.0391,0.0407,Kubigula,328740604,11,0,157,0,0.0,0.0013942720000000002,81.0,0.0,81706.0,9439.0
http://en.wikipedia.org/w/index.php?diff=328343237&oldid=328276471,2009-11-28T08:08:41Z,"spelling, formating",Thomas More,34342,326946279,1.1402,0.0378,0.1066,0.0852,0.0932,88.109.16.178,327152487,14,0,36,1,0.0,inf,15.0,0.0,109701.0,11528.0
http://en.wikipedia.org/w/index.php?diff=327242664&oldid=327241464,2009-11-22T05:52:27Z,balancing and removing pov words,Climatic Research Unit hacking incident,27027,327661931,1.103,0.049,0.1033,0.0729,0.0786,Xeno,328808636,4,0,23,0,0.0,0.022865841,13.0,0.0,142428.0,15654.0
http://en.wikipedia.org/w/index.php?diff=327105064&oldid=317586425,2009-11-21T13:02:52Z,Spell parliment => parliament,Vilumilla,9289,320658670,1.1381,0.0688,0.1249,0.0516,0.0545,Grk1011,327297375,387,0,71,0,0.0,inf,146.0,0.0,5098.0,678.0
http://en.wikipedia.org/w/index.php?diff=328869162&oldid=328867960,2009-11-30T20:20:01Z,,PFC Cherno More Varna season 2009–10,2081,309123015,1.1161,0.0793,0.1115,0.0982,0.1088,Ospalh,328213204,1,0,120,0,0.0,0.001653065,8.0,0.0,19896.0,120.0
