Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
0,2183979,Universal default,0.0,Category:All Wikipedia articles in need of updating,1.1242,0,18,0.1101,47536,Delmaler,16.0,940859978,0.1865,940341959,59957.0,41,0.2894,0.4072,0.0,5378.0
0,27963698,George Williamson Hall,0.0,Category:1818 births,1.1584,0,55,0.054000000000000006,48147,InternetArchiveBot,138.0,944661186,0.0813,941688464,82107.0,139,0.0807,0.0878,0.0,10820.0
1,52859166,Intuition (song),0.0,Category:Redirects from incomplete disambiguations,1.1579,0,38,0.183,46695,218.156.212.174,10.0,943240272,0.225,942245998,71758.0,2,0.1504,0.177,0.0,737.0
1,3493898,Georgetown Hoyas,0.0,Category:All articles containing potentially dated statements,1.1017,1,207,0.0624,47994,Citation bot,231.0,947625225,0.107,942565433,32938.0,18,0.0647,0.0692,0.00353356890459364,3213.0
0,6752772,Gradoli,0.0,Category:All stub articles,1.1358,0,23,0.0896,50504,Flaskback,32.0,943149289,0.1861,943149149,107742.0,4,0.0764,0.0827,0.0,6404.0
0,912266,U.S. Consumer Product Safety Commission,0.0,Category:All Wikipedia articles written in American English,1.1296,0,0,0.0604,48847,Alejito2016,6.0,943998754,0.1101,943482884,39430.0,1,0.0501,0.0528,0.0,3698.0
0,171566,John E. Sununu,0.0,Category:1964 births,1.1311,0,0,0.0644,49900,TylerKutschbach,108.0,946434216,0.0969,943948909,52467.0,163,0.0888,0.0975,0.0,4659.0
0,630289,Talent Identification Program,0.0,Category:1980 establishments in the United States,1.145,0,162,0.0432,49665,Top5percent,14.0,947467054,0.0786,946074789,48885.0,15,0.0536,0.0566,0.0,5812.0
0,33819742,"Canaan, Connecticut",0.0,Category:Articles with short description,1.1393,0,6,0.0702,51216,Foghe,19.0,949054657,0.0973,948048477,23991.0,130,0.0713,0.0767,0.0,2051.0
1,1059768,Cattle feeding,0.0,Category:All accuracy disputes,1.0856,0,144,0.08,49520,S.A. Julio,11.0,948378543,0.1327,948284308,90500.0,2,0.0962,0.1065,0.0,8862.0
0,1272991,Toyota Camry Solara,0.0,Category:2000s cars,1.2287,0,68,0.0357,46650,Xqbot,10.0,633967716,0.0714,403347890,1478.0,10,0.4815,0.8667,0.0,119.0
0,21516586,1926 Pottsville Maroons season,0.0,Category:1926 National Football League season by team,1.1558,0,27,0.0066,50809,TunaStreet,13.0,490423892,0.0136,469371868,9469.0,45,0.0407,0.0424,0.0,761.0
0,31485,Stonewall Jackson,0.0,Category:1824 births,1.2096,1,12,0.0455,51086,Skeezix1000,10.0,499425158,0.0909,499406905,18035.0,35,0.4762,0.8333,0.2,1959.0
0,84250,Thelonious Monk,0.0,Category:1917 births,1.1255,0,209,0.0355,48901,KasparBot,0.0,710761653,0.0707,654271368,109558.0,61,0.1153,0.1303,0.0,9812.0
0,1139122,Dacia Logan,0.0,Category:2000s cars,1.1437,0,14,0.0397,47495,Grapesoda22,12.0,777760701,0.0543,777760625,18009.0,3,0.1008,0.1121,0.0,733.0
1,64264,Sanford,0.0,Category:All article disambiguation pages,1.1456,1,19,0.0446,46719,Chris the speller,17.0,888747321,0.0836,875848677,7414.0,0,0.0632,0.0675,0.009433962264150943,793.0
0,52397875,Ronaldo,0.0,Category:All set index articles,1.1324,0,26,0.0379,50703,FieldMarine,18.0,905916012,0.0715,885819763,3730.0,20,0.0879,0.0964,0.0,320.0
0,8352228,Étienne Lamotte,0.0,Category:1903 births,1.1395,0,177,0.0812,50848,Monkbot,16.0,915461141,0.1585,888720289,40766.0,4,0.1942,0.24100000000000002,0.0,1278.0
0,3036613,822 Lalage,0.0,Category:Astronomical objects discovered in 1916,1.13,0,0,0.0831,50215,QuestFour,25.0,927454763,0.1501,921419290,6987.0,4,0.083,0.0905,0.0,536.0
1,13709048,Kathleen Chalfant,0.0,Category:1945 births,1.1323,0,184,0.0309,49793,Henry Hannon,51.0,932615238,0.073,927452872,6486.0,41,0.0726,0.0783,0.0,449.0
1,24804150,FreakingNews,0.0,Category:All articles containing potentially dated statements,1.1161,1,21,0.0332,49863,107.77.227.64,74.0,940492506,0.0657,933915420,6585.0,49,0.0544,0.0576,0.006289308176100629,798.0
1,3299233,Avanade,0.0,Category:Accenture,1.1483,0,133,0.0474,47709,Ser Amantio di Nicolao,19.0,947185550,0.0948,935339499,39630.0,30,0.064,0.0684,0.0,4705.0
0,355106,Röyksopp,0.0,Category:1998 establishments in Norway,1.1468,0,116,0.0466,46736,TheOnlyOne12,39.0,942998854,0.0883,941093479,48193.0,4,0.0628,0.067,0.0,5445.0
0,286802,Catalytic converter,0.0,Category:Air pollution control systems,1.136,0,23,0.0454,46705,Julietdeltalima,12.0,943846397,0.0905,941306282,145003.0,0,0.0728,0.0785,0.0,3918.0
0,208392,Astro Boy,0.0,Category:1952 manga,1.1366,1,236,0.0596,49798,CLCStudent,20.0,942716747,0.1065,942716732,34622.0,0,0.0746,0.0806,0.008771929824561403,3802.0
0,75433,Windows 98,0.0,Category:1998 software,1.1416,1,35,0.0185,48039,Maroberts72,18.0,943367682,0.0578,942990267,25737.0,0,0.0515,0.0543,0.009852216748768471,3491.0
1,82745,Lucky Charms,0.0,Category:All articles needing additional references,1.153,1,98,0.027000000000000003,47021,David Gerard,90.0,948032629,0.0584,947365248,25502.0,998,0.048,0.0504,0.01492537313432836,3266.0
0,1219796,Gabriele Tarquini,0.0,Category:1962 births,1.1366,0,21,0.0421,49255,Toughpigs,0.0,947697471,0.0922,947697413,23852.0,37,0.0629,0.0672,0.0,2908.0
0,5525884,LSU Rural Life Museum,0.0,Category:All articles needing coordinates,1.1233,0,54,0.0286,47959,Su33e7,96.0,948697372,0.0663,948154914,11782.0,79,0.0632,0.0674,0.0,1380.0
1,82198,Belo Horizonte,0.0,Category:1701 establishments in Brazil,1.1438,0,17,0.0747,47703,2405:205:212F:C8E6:C918:5CBB:A591:395D,14.0,949330244,0.1294,948183941,155622.0,2,0.0538,0.0568,0.0,8617.0
0,4918401,Hannover Scorpions,0.0,Category:1975 establishments in West Germany,1.1248,0,119,0.0684,46658,Plantsurfer,0.0,948524378,0.1042,948505479,50257.0,0,0.0591,0.0628,0.0,5729.0
0,25117436,Roman hairstyles,0.0,Category:Ancient Greek culture,1.1396,0,45,0.1303,51031,TFBCT1,9.0,949350729,0.1759,949161452,41063.0,12,0.1005,0.1118,0.0,2556.0
1,24596477,Alec Martinez,0.0,Category:1987 births,1.1507,0,141,0.0712,46615,Phil Bridger,9.0,326837726,0.1151,326560592,9387.0,108,0.0463,0.0484,0.0,801.0
0,1457620,WCIU-TV,0.0,Category:1964 establishments in Illinois,1.1340000000000001,0,35,0.0514,50904,Dough4872,10.0,732914199,0.0973,578919849,2374.0,165,0.1134,0.1275,0.0,41.0
1,8275130,Jim Gibbons (American football),0.0,Category:1936 births,1.1698,0,36,0.0167,48191,Rich Farmbrough,9.0,778234520,0.0333,631217302,42029.0,0,0.2034,0.25,0.0,2699.0
1,19228520,Doug Holland,0.0,Category:All stub articles,1.0916,0,71,0.0273,50305,Matthew hk,0.0,791396433,0.0416,769747255,5207.0,43,0.0722,0.0778,0.0,732.0
1,1047958,Split-phase electric power,0.0,Category:AC power,1.1243,1,0,0.0415,51621,89.12.62.9,106.0,833667552,0.1105,833667340,13249.0,12,0.0596,0.0634,0.007352941176470587,1716.0
1,5703644,Anti-Hindi agitations of Tamil Nadu,0.0,Category:All Wikipedia articles written in Indian English,1.1243,1,0,0.0415,65794,89.12.62.9,106.0,833667552,0.1105,833667340,13249.0,12,0.0596,0.0634,0.007352941176470587,1716.0
0,554486,Thomas Chalmers,0.0,Category:1780 births,1.137,0,61,0.073,48393,InternetArchiveBot,136.0,904696335,0.10800000000000001,850386842,32107.0,183,0.0939,0.1036,0.0,3041.0
1,609359,Lazy Mutha Fucka,0.0,Category:All articles lacking reliable references,1.1386,0,74,0.0923,51069,GreenC bot,125.0,905471408,0.1372,851229444,17513.0,1,0.0622,0.0663,0.0,1671.0
1,47917,News agency,0.0,Category:All articles with dead external links,1.1143,0,15,0.0417,47827,Mai-Sachme,31.0,911862400,0.0616,911860083,8337.0,4,0.0576,0.0612,0.0,1013.0
0,21825833,Nathan Azarcon,0.0,Category:1975 births,1.1392,0,123,0.0158,48312,Cyberfan195,19.0,943607238,0.03,920930391,6715.0,9,0.053,0.055999999999999994,0.0,951.0
1,11039382,Sells Floto Circus,0.0,Category:1929 disestablishments in the United States,1.1392,0,33,0.071,47600,John Deater,30.0,934434215,0.1082,929109184,29009.0,52,0.0841,0.0918,0.0,3055.0
1,13839,Heavy metal,0.0,Category:All article disambiguation pages,1.1278,0,15,0.0788,46501,Dave.ewart74,12.0,930570355,0.1141,930570253,10594.0,8,0.0824,0.0898,0.0,1095.0
1,148878,Mario Lemieux,0.0,Category:1965 births,1.1459,1,0,0.0598,47718,2600:1012:B15C:EC8B:438:FF57:31A5:5122,127.0,932566999,0.1318,931457043,51417.0,164,0.0821,0.0895,0.03225806451612903,2195.0
1,206973,Butch Cassidy,0.0,Category:1866 births,1.1429,0,18,0.0701,48501,2001:BB6:29B0:FF58:6890:179E:E72E:1AD3,153.0,936746849,0.1332,936746454,78606.0,25,0.0549,0.0581,0.0,8277.0
0,6209079,Ramones discography,0.0,Category:CS1 Portuguese-language sources (pt),1.1224,1,2,0.0506,51487,Epicgenius,269.0,943434874,0.0954,938566463,6959.0,8,0.0794,0.0862,0.008,562.0
0,387109,Fordism,0.0,Category:All articles that may contain original research,1.1331,0,161,0.0643,50962,Ravensfire,17.0,938634178,0.1569,938583114,18131.0,121,0.1252,0.1431,0.0,452.0
0,19381538,Jennifer Love Hewitt,0.0,Category:1979 births,1.1465,0,80,0.0595,47093,MarnetteD,0.0,943962873,0.0941,943935765,23865.0,37,0.0828,0.0903,0.0,2541.0
1,23854623,Chance Records,0.0,Category:American record labels,1.1509,0,214,0.0285,51233,ClueBot NG,0.0,944095270,0.0817,944095265,48383.0,0,0.0612,0.0652,0.0,6080.0
1,3220557,Maui Invitational Tournament,0.0,Category:1984 establishments in Hawaii,1.0989,0,177,0.0547,47128,ClueBot NG,0.0,945961070,0.0871,945961065,43576.0,0,0.038,0.0394,0.0,5086.0
1,2349668,Ericka Dunlap,0.0,Category:1981 births,1.0859,0,21,0.0474,46895,Vincent Lextrait,179.0,947149284,0.0903,946862646,108362.0,1,0.0468,0.0491,0.0,11446.0
1,18826810,Earle B. Wood Middle School,0.0,,1.0859,0,21,0.0474,52463,Vincent Lextrait,179.0,947149284,0.0903,946862646,108362.0,1,0.0468,0.0491,0.0,11446.0
0,449560,Sportpalast speech,0.0,Category:1943 in Germany,1.1219,0,132,0.0914,49885,Deb,0.0,948649523,0.1157,948620229,38400.0,76,0.0844,0.0922,0.0,4066.0
1,42307,Augusto Boal,0.0,Category:1931 births,1.1064,1,0,0.0625,48707,88.244.88.50,99.0,948969927,0.1111,948969334,112496.0,567,0.0579,0.0614,0.009615384615384616,11077.0
1,24489659,Motors Liquidation Company,0.0,Category:2009 establishments in New York (state),1.1196,0,12,0.0445,50521,188.216.243.27,0.0,823168039,0.0816,815482283,8779.0,27,0.0794,0.0863,0.0,957.0
1,11132064,"List of highways in Harris County, Texas",0.0,Category:All articles with dead external links,1.1296,0,0,0.0585,51720,82.132.235.213,6.0,889428511,0.1156,870169477,7497.0,79,0.0862,0.0943,0.0,734.0
1,21019566,2009 Premier League Snooker,0.0,Category:2009 in British sport,1.1340000000000001,1,124,0.0455,48425,R'n'B,29.0,904927116,0.0822,871936818,15857.0,5,0.0818,0.0891,0.008450704225352112,2085.0
1,526673,Lapland (region),0.0,,1.1096,0,43,0.0466,46472,67.198.37.17,16.0,896236009,0.2381,896235964,48326.0,17,0.0576,0.0612,0.0,7468.0
1,331078,Alexander Downer,0.0,Category:1951 births,1.1327,1,122,0.0362,47731,Tom.Reding,130.0,917612861,0.0772,911443838,12564.0,14,0.0647,0.0692,0.007936507936507936,1688.0
0,16424829,9860 Archaeopteryx,0.0,Category:Astronomical objects discovered in 1991,1.1388,0,26,0.0601,50740,Leitmotiv,15.0,918492355,0.1101,913877218,17491.0,23,0.1044,0.1165,0.0,1760.0
1,14193651,Mangral,0.0,Category:All articles lacking in-text citations,1.1221,1,0,0.0547,50390,2409:4052:88E:176B:0:0:D20:98A4,98.0,927261863,0.1147,915185401,9882.0,31,0.0561,0.0594,0.012345679012345678,793.0
1,28631,Sam Raimi,0.0,Category:1959 births,1.1388,0,104,0.0487,50978,Bender the Bot,47.0,932354705,0.1107,918611832,39430.0,1,0.1047,0.11699999999999999,0.0,4472.0
0,11242148,Zane Cobriana,0.0,,1.1425,0,50,0.0463,48523,BrownHairedGirl,11.0,921983170,0.105,920799972,30869.0,1,0.068,0.073,0.0,1064.0
1,20749864,List of most-listened-to radio programs,0.0,Category:All articles containing potentially dated statements,1.1212,0,17,0.0484,47452,Inter&anthro,17.0,924066905,0.0925,923864475,12274.0,39,0.0749,0.081,0.0,1087.0
1,8312802,Julia Bradbury,0.0,Category:1970 births,1.1229,1,14,0.0405,46318,98.250.190.103,22.0,949415983,0.0629,926398006,8343.0,7,0.091,0.1,0.014084507042253518,880.0
0,11920628,The Strange Encounter,0.0,Category:2001 in comics,1.1263,1,6,0.0384,47146,Kbabej,78.0,928675117,0.0882,928674986,3509.0,0,0.0618,0.0659,0.08974358974358974,365.0
0,41358998,Manisha Gulyani,0.0,Category:1985 births,1.1343,0,82,0.057999999999999996,46804,Contributor19,0.0,935838034,0.1159,935128814,11168.0,18,0.0739,0.0798,0.0,1080.0
1,24093,Palestinian National Authority,0.0,Category:1994 establishments in the Palestinian territories,1.122,0,0,0.0809,46914,Andrej.yo,21.0,936401537,0.1045,936401437,5814.0,46,0.0824,0.0897,0.0,363.0
0,14032909,T. B. Walker,0.0,Category:1840 births,1.141,0,60,0.0314,50433,Jessicapierce,19.0,941620369,0.0555,939287428,5519.0,0,0.0883,0.0968,0.0,383.0
0,630289,Talent Identification Program,0.0,Category:1980 establishments in the United States,1.1449,0,93,0.0422,49666,InternetArchiveBot,126.0,946074789,0.0772,940387673,48885.0,147,0.0538,0.0568,0.0,5812.0
0,472974,HMS Hostile (H55),0.0,Category:1935 ships,1.1632,0,191,0.081,51673,PabloSnug,2.0,941503175,0.1219,941174066,135323.0,54,0.0763,0.0826,0.0,4041.0
0,12595795,The Great Day,0.0,Category:1920 films,1.1373,0,38,0.059000000000000004,46564,Pkbwcgs,161.0,941952222,0.0981,941952097,10394.0,0,0.0638,0.0681,0.0,948.0
0,510163,Ulster Special Constabulary,0.0,Category:1920 establishments in Ireland,1.119,1,0,0.0372,47786,Mateus2019,77.0,949136049,0.0836,945044521,61837.0,8,0.0615,0.0655,0.011235955056179777,6482.0
1,82198,Belo Horizonte,0.0,Category:1701 establishments in Brazil,1.1437,0,0,0.0747,47705,203.152.125.6,166.0,947741301,0.1294,945723626,155622.0,8,0.0538,0.0568,0.0,8617.0
0,3581643,Craig Gardner,0.0,Category:1986 births,1.1147,0,10,0.0413,48186,TamilMirchi,12.0,948908580,0.0839,948061576,23000.0,9,0.0607,0.0647,0.0,2267.0
1,486547,4G,0.0,Category:All Wikipedia articles in need of updating,1.1019,1,137,0.073,46091,Attar-Aram syria,56.0,948914343,0.1055,948913573,129700.0,33,0.094,0.1038,0.01324503311258278,12417.0
1,4770362,List of pop punk bands,0.0,Category:All articles with dead external links,1.1326,0,0,0.0447,48696,67.32.166.188,25.0,387593182,0.0815,387593015,11123.0,1,0.0631,0.0674,0.0,978.0
0,65847,Vitiligo,0.0,Category:All articles with unsourced statements,1.127,0,67,0.0399,48690,Mandarax,52.0,410618721,0.0866,410292502,32358.0,0,0.0745,0.0804,0.0,4285.0
0,218887,Ullevi,0.0,Category:1958 FIFA World Cup stadiums,1.177,0,86,0.0196,47118,AvicBot,11.0,466294216,0.0588,440787607,56142.0,4,0.2449,0.3158,0.0,2918.0
0,42285377,Saw (film),0.0,Category:Redirects from incomplete disambiguations,1.1746,0,62,0.1923,51895,AvicBot,9.0,576829097,0.2308,516909721,11424.0,7,0.5238,1.0,0.0,882.0
0,17043364,Timeline of the 2008 Pacific typhoon season,0.0,Category:2008 Pacific typhoon season,1.1344,0,25,0.0381,47167,Plucas58,18.0,857461234,0.0557,823975775,6760.0,0,0.0671,0.07200000000000001,0.0,905.0
0,25832,Ringo Starr,0.0,Category:1940 births,1.1389,0,144,0.0484,50980,PrimeBOT,0.0,906311265,0.11,853817305,39430.0,46,0.1047,0.1169,0.0,4472.0
1,21825833,Nathan Azarcon,0.0,Category:1975 births,1.1311,0,45,0.0501,48309,2003:C6:1725:4600:8C30:A6C0:3124:48E8,10.0,924022610,0.0994,883697939,10744.0,33,0.1169,0.1324,0.0,1091.0
0,80027,Rage Against the Machine,0.0,Category:1991 establishments in California,1.1109,0,44,0.1069,46577,Frietjes,29.0,900652405,0.1691,891209144,79502.0,4,0.1172,0.1328,0.0,2363.0
0,11397060,1979 Tampa Bay Buccaneers season,0.0,Category:1979 National Football League season by team,1.1109,0,44,0.1069,53611,Frietjes,29.0,900652405,0.1691,891209144,79502.0,4,0.1172,0.1328,0.0,2363.0
1,4713147,Aleksandr Pavlenko,0.0,Category:1985 births,1.1402,0,25,0.062,50862,50.255.25.187,10.0,915883754,0.0793,898829549,8629.0,119,0.0771,0.0836,0.0,1045.0
1,1291901,Charlie Weis,0.0,Category:1956 births,1.1056,0,82,0.0492,47694,Future Perfect at Sunrise,46.0,903458211,0.1022,903446306,227182.0,94,0.0679,0.0728,0.0,20869.0
0,22419684,2009–10 Libyan Premier League,0.0,Category:2009–10 in African association football leagues,1.1328,0,160,0.0295,51179,Monkbot,152.0,917080271,0.0569,904993133,35169.0,13,0.0316,0.0326,0.0,4507.0
0,1036865,Impact factor,0.0,Category:All articles with unsourced statements,1.1462,0,161,0.0883,50751,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
0,2579410,Erwin Schulhoff,0.0,Category:1894 births,1.1462,0,161,0.0883,52410,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
0,166415,Heat equation,0.0,Category:Commons category link is on Wikidata,1.1462,0,161,0.0883,56823,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
0,11408744,Tabor Light,0.0,Category:Articles containing Ancient Greek-language text,1.1462,0,161,0.0883,57713,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
0,275239,Tipton,0.0,Category:All articles needing additional references,1.1462,0,161,0.0883,57837,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
0,27047391,Paulo Dinarte Gouveia Pestana,0.0,,1.1462,0,161,0.0883,62375,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
0,13219333,List of South American records in swimming,0.0,Category:All articles with dead external links,1.1462,0,161,0.0883,62767,Monkbot,112.0,914833890,0.1428,908214676,77267.0,1,0.0617,0.0658,0.0,6634.0
1,47917,News agency,0.0,Category:All articles with dead external links,1.1143,0,8,0.0417,47826,Nick Moyes,13.0,912257243,0.0616,911862400,8337.0,36,0.0578,0.0613,0.0,1013.0
0,2214448,NK Domžale,0.0,Category:1920 establishments in Slovenia,1.125,0,40,0.0533,49546,Dialectric,20.0,919836937,0.1082,918565783,7064.0,42,0.079,0.0858,0.0,700.0
0,13187026,List of iCarly episodes,0.0,Category:Articles with short description,1.1274,0,0,0.0372,47261,Lbdñk,26.0,936340837,0.0465,919439336,21112.0,0,0.1078,0.1208,0.0,2162.0
1,24280198,Marc de Rougemont,0.0,Category:1972 births,1.1484,0,155,0.0964,51834,I'm not perfect but I'm almost,23.0,927191062,0.1544,927190848,41445.0,2,0.0647,0.0692,0.0,4337.0
1,18933600,File format,0.0,Category:All articles lacking in-text citations,1.1327,0,75,0.0814,49051,Ser Amantio di Nicolao,20.0,930805710,0.1436,930805682,11200.0,46,0.0733,0.0791,0.0,1038.0
1,16421,Kennedy Space Center,0.0,Category:1962 establishments in Florida,1.1497,1,52,0.0686,50776,72.43.121.35,152.0,935949978,0.1245,935504165,49747.0,2,0.0725,0.0781,0.016574585635359115,3991.0
0,451204,Morecambe F.C.,0.0,Category:1920 establishments in England,1.1431,0,193,0.055,46947,1980fast,24.0,937904180,0.0973,937902364,11475.0,23,0.0578,0.0613,0.0,962.0
1,415767,1953 Iranian coup d'état,0.0,Category:1950s coups d'état and coup attempts,1.1312,1,16,0.0559,47698,Glen Gormley,76.0,940738553,0.09699999999999999,938011649,9972.0,3,0.0634,0.0677,0.0196078431372549,1128.0
0,1618053,All Apologies,0.0,Category:1990s ballads,1.1313,0,127,0.0764,49677,InternetArchiveBot,63.0,945975247,0.1201,938017433,15617.0,32,0.0595,0.0633,0.0,1322.0
0,12158347,Robert Pook,0.0,Category:1967 births,1.1299,1,24,0.046,46276,Rjwilmsi,276.0,948739079,0.1104,939229700,16891.0,119,0.0659,0.0705,0.005747126436781609,1499.0
0,25176543,Latins (Italic tribe),0.0,Category:Ancient Italian history,1.1304,0,55,0.0566,48009,InternetArchiveBot,155.0,942050262,0.1102,939256115,28260.0,1,0.0601,0.064,0.0,3088.0
1,3129202,Daughter of the Lioness,0.0,Category:2000s fantasy novels,1.1207,0,22,0.0582,49577,81.246.27.158,11.0,942595527,0.1056,941725482,44368.0,9,0.0803,0.0873,0.0,4137.0
1,23394629,Brokencyde,0.0,Category:2006 establishments in New Mexico,1.1207,0,22,0.0582,51536,81.246.27.158,11.0,942595527,0.1056,941725482,44368.0,9,0.0803,0.0873,0.0,4137.0
1,24124,Pope Clement XI,0.0,Category:1649 births,1.1207,0,22,0.0582,57778,81.246.27.158,11.0,942595527,0.1056,941725482,44368.0,9,0.0803,0.0873,0.0,4137.0
0,16453721,8492 Kikuoka,0.0,Category:Astronomical objects discovered in 1990,1.1281,0,169,0.0638,50141,Ariadacapo,17.0,946287966,0.114,944559801,128732.0,969,0.0585,0.0622,0.0,13313.0
0,5525884,LSU Rural Life Museum,0.0,Category:All articles needing coordinates,1.0831,0,55,0.0824,47956,InternetArchiveBot,122.0,946533339,0.1349,944565449,34787.0,244,0.0799,0.0869,0.0,3737.0
1,487732,Frank Welker,0.0,Category:1946 births,1.0999,0,19,0.0548,47125,128.12.246.44,13.0,948741099,0.0873,945962302,43576.0,9,0.038,0.0395,0.0,5086.0
0,1519350,Not Another Teen Movie,0.0,Category:2000s high school films,1.1385,0,64,0.0507,49603,Graham87,0.0,947791441,0.0882,945998636,50895.0,0,0.0468,0.0491,0.0,5484.0
1,13931347,Dawn Prestwich,0.0,Category:All stub articles,1.0966,0,0,0.0681,49570,Alex Devens,64.0,948942793,0.1114,948788576,128799.0,2,0.0473,0.0497,0.0,13717.0
1,27855683,All for You (song),0.0,Category:Redirects from incomplete disambiguations,1.0966,0,0,0.0681,61704,Alex Devens,64.0,948942793,0.1114,948788576,128799.0,2,0.0473,0.0497,0.0,13717.0
