editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,articleid,articletitle
50521,815482283,1.1196,0.0445,0.0816,0.0794,0.0863,188.216.243.27,823168039,27,8779.0,957.0,0,12,1,0.0,0,0.0,24489659,Motors Liquidation Company
51720,870169477,1.1296,0.0585,0.1156,0.0862,0.0943,82.132.235.213,889428511,79,7497.0,734.0,0,0,1,0.0,6,0.0,11132064,"List of highways in Harris County, Texas"
48425,871936818,1.1340000000000001,0.0455,0.0822,0.0818,0.0891,R'n'B,904927116,5,15857.0,2085.0,1,124,1,0.008450704225352112,29,0.0,21019566,2009 Premier League Snooker
46472,896235964,1.1096,0.0466,0.2381,0.0576,0.0612,67.198.37.17,896236009,17,48326.0,7468.0,0,43,1,0.0,16,0.0,526673,Lapland (region)
47731,911443838,1.1327,0.0362,0.0772,0.0647,0.0692,Tom.Reding,917612861,14,12564.0,1688.0,1,122,1,0.007936507936507936,130,0.0,331078,Alexander Downer
50740,913877218,1.1388,0.0601,0.1101,0.1044,0.1165,Leitmotiv,918492355,23,17491.0,1760.0,0,26,0,0.0,15,0.0,16424829,9860 Archaeopteryx
50390,915185401,1.1221,0.0547,0.1147,0.0561,0.0594,2409:4052:88E:176B:0:0:D20:98A4,927261863,31,9882.0,793.0,1,0,1,0.012345679012345678,98,0.0,14193651,Mangral
50978,918611832,1.1388,0.0487,0.1107,0.1047,0.11699999999999999,Bender the Bot,932354705,1,39430.0,4472.0,0,104,1,0.0,47,0.0,28631,Sam Raimi
48523,920799972,1.1425,0.0463,0.105,0.068,0.073,BrownHairedGirl,921983170,1,30869.0,1064.0,0,50,0,0.0,11,0.0,11242148,Zane Cobriana
47452,923864475,1.1212,0.0484,0.0925,0.0749,0.081,Inter&anthro,924066905,39,12274.0,1087.0,0,17,1,0.0,17,0.0,20749864,List of most-listened-to radio programs
46318,926398006,1.1229,0.0405,0.0629,0.091,0.1,98.250.190.103,949415983,7,8343.0,880.0,1,14,1,0.014084507042253518,22,0.0,8312802,Julia Bradbury
47146,928674986,1.1263,0.0384,0.0882,0.0618,0.0659,Kbabej,928675117,0,3509.0,365.0,1,6,0,0.08974358974358974,78,0.0,11920628,The Strange Encounter
46804,935128814,1.1343,0.057999999999999996,0.1159,0.0739,0.0798,Contributor19,935838034,18,11168.0,1080.0,0,82,0,0.0,0,0.0,41358998,Manisha Gulyani
46914,936401437,1.122,0.0809,0.1045,0.0824,0.0897,Andrej.yo,936401537,46,5814.0,363.0,0,0,1,0.0,21,0.0,24093,Palestinian National Authority
50433,939287428,1.141,0.0314,0.0555,0.0883,0.0968,Jessicapierce,941620369,0,5519.0,383.0,0,60,0,0.0,19,0.0,14032909,T. B. Walker
49666,940387673,1.1449,0.0422,0.0772,0.0538,0.0568,InternetArchiveBot,946074789,147,48885.0,5812.0,0,93,0,0.0,126,0.0,630289,Talent Identification Program
51673,941174066,1.1632,0.081,0.1219,0.0763,0.0826,PabloSnug,941503175,54,135323.0,4041.0,0,191,0,0.0,2,0.0,472974,HMS Hostile (H55)
46564,941952097,1.1373,0.059000000000000004,0.0981,0.0638,0.0681,Pkbwcgs,941952222,0,10394.0,948.0,0,38,0,0.0,161,0.0,12595795,The Great Day
47786,945044521,1.119,0.0372,0.0836,0.0615,0.0655,Mateus2019,949136049,8,61837.0,6482.0,1,0,0,0.011235955056179777,77,0.0,510163,Ulster Special Constabulary
47705,945723626,1.1437,0.0747,0.1294,0.0538,0.0568,203.152.125.6,947741301,8,155622.0,8617.0,0,0,1,0.0,166,0.0,82198,Belo Horizonte
48186,948061576,1.1147,0.0413,0.0839,0.0607,0.0647,TamilMirchi,948908580,9,23000.0,2267.0,0,10,0,0.0,12,0.0,3581643,Craig Gardner
46091,948913573,1.1019,0.073,0.1055,0.094,0.1038,Attar-Aram syria,948914343,33,129700.0,12417.0,1,137,1,0.01324503311258278,56,0.0,486547,4G
48696,387593015,1.1326,0.0447,0.0815,0.0631,0.0674,67.32.166.188,387593182,1,11123.0,978.0,0,0,1,0.0,25,0.0,4770362,List of pop punk bands
48690,410292502,1.127,0.0399,0.0866,0.0745,0.0804,Mandarax,410618721,0,32358.0,4285.0,0,67,0,0.0,52,0.0,65847,Vitiligo
47118,440787607,1.177,0.0196,0.0588,0.2449,0.3158,AvicBot,466294216,4,56142.0,2918.0,0,86,0,0.0,11,0.0,218887,Ullevi
51895,516909721,1.1746,0.1923,0.2308,0.5238,1.0,AvicBot,576829097,7,11424.0,882.0,0,62,0,0.0,9,0.0,42285377,Saw (film)
47167,823975775,1.1344,0.0381,0.0557,0.0671,0.07200000000000001,Plucas58,857461234,0,6760.0,905.0,0,25,0,0.0,18,0.0,17043364,Timeline of the 2008 Pacific typhoon season
50980,853817305,1.1389,0.0484,0.11,0.1047,0.1169,PrimeBOT,906311265,46,39430.0,4472.0,0,144,0,0.0,0,0.0,25832,Ringo Starr
48309,883697939,1.1311,0.0501,0.0994,0.1169,0.1324,2003:C6:1725:4600:8C30:A6C0:3124:48E8,924022610,33,10744.0,1091.0,0,45,1,0.0,10,0.0,21825833,Nathan Azarcon
46577,891209144,1.1109,0.1069,0.1691,0.1172,0.1328,Frietjes,900652405,4,79502.0,2363.0,0,44,0,0.0,29,0.0,80027,Rage Against the Machine
53611,891209144,1.1109,0.1069,0.1691,0.1172,0.1328,Frietjes,900652405,4,79502.0,2363.0,0,44,0,0.0,29,0.0,11397060,1979 Tampa Bay Buccaneers season
50862,898829549,1.1402,0.062,0.0793,0.0771,0.0836,50.255.25.187,915883754,119,8629.0,1045.0,0,25,1,0.0,10,0.0,4713147,Aleksandr Pavlenko
47694,903446306,1.1056,0.0492,0.1022,0.0679,0.0728,Future Perfect at Sunrise,903458211,94,227182.0,20869.0,0,82,1,0.0,46,0.0,1291901,Charlie Weis
51179,904993133,1.1328,0.0295,0.0569,0.0316,0.0326,Monkbot,917080271,13,35169.0,4507.0,0,160,0,0.0,152,0.0,22419684,2009–10 Libyan Premier League
50751,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,1036865,Impact factor
52410,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,2579410,Erwin Schulhoff
56823,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,166415,Heat equation
57713,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,11408744,Tabor Light
57837,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,275239,Tipton
62375,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,27047391,Paulo Dinarte Gouveia Pestana
62767,908214676,1.1462,0.0883,0.1428,0.0617,0.0658,Monkbot,914833890,1,77267.0,6634.0,0,161,0,0.0,112,0.0,13219333,List of South American records in swimming
47826,911862400,1.1143,0.0417,0.0616,0.0578,0.0613,Nick Moyes,912257243,36,8337.0,1013.0,0,8,1,0.0,13,0.0,47917,News agency
49546,918565783,1.125,0.0533,0.1082,0.079,0.0858,Dialectric,919836937,42,7064.0,700.0,0,40,0,0.0,20,0.0,2214448,NK Domžale
47261,919439336,1.1274,0.0372,0.0465,0.1078,0.1208,Lbdñk,936340837,0,21112.0,2162.0,0,0,0,0.0,26,0.0,13187026,List of iCarly episodes
51834,927190848,1.1484,0.0964,0.1544,0.0647,0.0692,I'm not perfect but I'm almost,927191062,2,41445.0,4337.0,0,155,1,0.0,23,0.0,24280198,Marc de Rougemont
49051,930805682,1.1327,0.0814,0.1436,0.0733,0.0791,Ser Amantio di Nicolao,930805710,46,11200.0,1038.0,0,75,1,0.0,20,0.0,18933600,File format
50776,935504165,1.1497,0.0686,0.1245,0.0725,0.0781,72.43.121.35,935949978,2,49747.0,3991.0,1,52,1,0.016574585635359115,152,0.0,16421,Kennedy Space Center
46947,937902364,1.1431,0.055,0.0973,0.0578,0.0613,1980fast,937904180,23,11475.0,962.0,0,193,0,0.0,24,0.0,451204,Morecambe F.C.
47698,938011649,1.1312,0.0559,0.09699999999999999,0.0634,0.0677,Glen Gormley,940738553,3,9972.0,1128.0,1,16,1,0.0196078431372549,76,0.0,415767,1953 Iranian coup d'état
49677,938017433,1.1313,0.0764,0.1201,0.0595,0.0633,InternetArchiveBot,945975247,32,15617.0,1322.0,0,127,0,0.0,63,0.0,1618053,All Apologies
46276,939229700,1.1299,0.046,0.1104,0.0659,0.0705,Rjwilmsi,948739079,119,16891.0,1499.0,1,24,0,0.005747126436781609,276,0.0,12158347,Robert Pook
48009,939256115,1.1304,0.0566,0.1102,0.0601,0.064,InternetArchiveBot,942050262,1,28260.0,3088.0,0,55,0,0.0,155,0.0,25176543,Latins (Italic tribe)
49577,941725482,1.1207,0.0582,0.1056,0.0803,0.0873,81.246.27.158,942595527,9,44368.0,4137.0,0,22,1,0.0,11,0.0,3129202,Daughter of the Lioness
51536,941725482,1.1207,0.0582,0.1056,0.0803,0.0873,81.246.27.158,942595527,9,44368.0,4137.0,0,22,1,0.0,11,0.0,23394629,Brokencyde
57778,941725482,1.1207,0.0582,0.1056,0.0803,0.0873,81.246.27.158,942595527,9,44368.0,4137.0,0,22,1,0.0,11,0.0,24124,Pope Clement XI
50141,944559801,1.1281,0.0638,0.114,0.0585,0.0622,Ariadacapo,946287966,969,128732.0,13313.0,0,169,0,0.0,17,0.0,16453721,8492 Kikuoka
47956,944565449,1.0831,0.0824,0.1349,0.0799,0.0869,InternetArchiveBot,946533339,244,34787.0,3737.0,0,55,0,0.0,122,0.0,5525884,LSU Rural Life Museum
47125,945962302,1.0999,0.0548,0.0873,0.038,0.0395,128.12.246.44,948741099,9,43576.0,5086.0,0,19,1,0.0,13,0.0,487732,Frank Welker
49603,945998636,1.1385,0.0507,0.0882,0.0468,0.0491,Graham87,947791441,0,50895.0,5484.0,0,64,0,0.0,0,0.0,1519350,Not Another Teen Movie
49570,948788576,1.0966,0.0681,0.1114,0.0473,0.0497,Alex Devens,948942793,2,128799.0,13717.0,0,0,1,0.0,64,0.0,13931347,Dawn Prestwich
61704,948788576,1.0966,0.0681,0.1114,0.0473,0.0497,Alex Devens,948942793,2,128799.0,13717.0,0,0,1,0.0,64,0.0,27855683,All for You (song)
48192,433691248,1.2293,0.0526,0.1053,0.6111,1.375,Senator2029,631217302,0,42029.0,2699.0,0,127,0,0.0,0,0.0,8275130,Jim Gibbons (American football)
51079,484334047,1.1359,0.0195,0.075,0.0744,0.0802,Addbot,541198196,0,1231.0,132.0,0,152,0,0.0,0,0.0,24644532,Eastern Command (United Kingdom)
51529,545368469,1.1167,0.0342,0.0795,0.0863,0.0943,Andreas Ederus Thorunensis,744216470,53,1634.0,85.0,0,11,1,0.0,13,0.0,5582690,Buffalo Common Council
46242,555118137,1.1057,0.0581,0.1391,0.142,0.1653,Boleyn,555535854,23,20012.0,2424.0,0,19,0,0.0,32,0.0,58018323,American Music Award
46764,811523804,1.1282,0.1203,0.134,0.1739,0.2095,Tom.Reding,863269768,48,218959.0,157.0,0,102,1,0.0,0,0.0,5538491,Tony the Tiger (disambiguation)
49491,828008556,1.119,0.1159,0.1859,0.0729,0.0786,Quebec99,910627798,57,8394.0,262.0,0,6,0,0.0,41,0.0,969138,Chi Cheng (musician)
48429,850905813,1.131,0.10400000000000001,0.1131,0.1615,0.1918,Tom.Reding,863224918,48,238393.0,158.0,0,102,1,0.0,0,0.0,19933451,Gavin Cowan (rugby league)
46184,859574066,1.1348,0.0416,0.1074,0.1017,0.1132,Ss112,928841500,6,11623.0,1374.0,1,7,0,0.16666666666666666,10,0.0,60369185,Parey Hut Love
49102,896782427,1.1384,0.0193,0.0578,0.064,0.0684,Wildbees,896800362,0,3463.0,388.0,0,46,0,0.0,7,0.0,977752,Amniotic fluid
50154,899446511,1.1269,0.067,0.1401,0.1012,0.1125,128.61.149.97,899446737,75,5419.0,338.0,0,0,1,0.0,44,0.0,25259831,Lewis & Co
46087,902757848,1.1339,0.0919,0.1297,0.0679,0.0728,2604:2E89:642C:0:19B5:837A:8F3B:3DDA,929455805,4,10789.0,1266.0,1,13,1,0.01834862385321101,115,0.0,2183836,Cousin couple
51590,903994194,1.1335,0.0486,0.0756,0.0831,0.0906,Therequiembellishere,905244237,6,10269.0,740.0,1,0,0,0.125,15,0.0,55117694,Supermicro
51820,910240159,1.1287,0.1703,0.1953,0.1028,0.1145,191.178.43.93,910695622,70,4708.0,440.0,0,22,1,0.0,7,0.0,23874978,Paul Menesius
49554,918792068,1.1367,0.0821,0.1393,0.0679,0.0729,El Roih,922692296,1924,6440.0,619.0,0,48,1,0.0,25,0.0,22711766,2NE1
49090,919681650,1.1355,0.0599,0.0717,0.0839,0.0916,Aymatth2,928271534,10,6912.0,571.0,0,25,0,0.0,21,0.0,20842725,Official Men's Squash World Ranking
50768,928530704,1.1267,0.0576,0.1339,0.0635,0.0678,Tony1,936467122,50,22683.0,1527.0,0,94,0,0.0,18,0.0,37653,CBS
50213,933735935,1.13,0.0832,0.1502,0.0828,0.0903,Starcheerspeaksnewslostwars,933736223,380,6987.0,536.0,0,41,0,0.0,11,0.0,173204,Drosophila melanogaster
49376,940907987,1.1111,0.0008,0.0424,0.0957,0.1058,Narky Blert,943877694,27,8944.0,1238.0,0,43,1,0.0,29,0.0,1324703,Oded Fehr
51961,941821423,1.1408,0.0521,0.0922,0.047,0.0494,JPLPlays4126,941821701,1,70309.0,7723.0,1,0,0,0.02808988764044944,29,0.0,25204235,Siege of Allenstein
49576,942595527,1.1207,0.0582,0.1056,0.0803,0.0873,Tktru,943002701,19,44368.0,4137.0,0,0,0,0.0,16,0.0,1097333,High five
51535,942595527,1.1207,0.0582,0.1056,0.0803,0.0873,Tktru,943002701,19,44368.0,4137.0,0,0,0,0.0,16,0.0,23394629,Brokencyde
57777,942595527,1.1207,0.0582,0.1056,0.0803,0.0873,Tktru,943002701,19,44368.0,4137.0,0,0,0,0.0,16,0.0,24124,Pope Clement XI
48435,943906891,1.1163,0.0899,0.1401,0.0732,0.079,Monkbot,946227758,1,51008.0,3868.0,0,176,0,0.0,56,0.0,23282372,Southern Voice (album)
51255,944526071,1.1061,0.1122,0.1744,0.0729,0.0786,AIMHO'S REBELLION 8490s,944526226,0,90052.0,7874.0,0,10,1,0.0,0,0.0,33282466,Blood and Ice Cream Trilogy
51692,944965075,1.1241,0.0489,0.0882,0.07200000000000001,0.0776,2600:1700:E140:6570:7186:250A:77C8:FA00,945584186,17,25568.0,2330.0,0,28,1,0.0,27,0.0,1054209,Green Belt Movement
50105,945530821,1.1307,0.0514,0.0895,0.0631,0.0673,Lentower,946403835,10,112859.0,13004.0,0,36,0,0.0,29,0.0,24897291,Odd Magnus Faltinsen
50715,946328383,1.1435,0.0305,0.0575,0.0548,0.057999999999999996,Iridescent,948762901,0,33449.0,4382.0,1,82,0,0.017241379310344827,17,0.0,16587889,Ugabhoga
49120,947779466,1.0354,0.1028,0.1679,0.0723,0.0779,CLCStudent,947780422,0,54155.0,4522.0,0,129,0,0.0,23,0.0,168552,MC Hammer
61452,947779466,1.0354,0.1028,0.1679,0.0723,0.0779,CLCStudent,947780422,0,54155.0,4522.0,0,129,0,0.0,23,0.0,12955999,Roman Vorobyov
50231,948459292,1.0457,0.0485,0.0941,0.06,0.0638,2A0A:A546:B7F6:0:B1C5:93CA:F127:773,948475899,19,134118.0,13881.0,0,14,1,0.0,39,0.0,1419971,Achy Obejas
50468,948803663,1.081,0.0443,0.0661,0.0478,0.0502,Qiushufang,948804977,0,55621.0,7494.0,0,37,0,0.0,0,0.0,14027001,Rich Newey
49631,949106197,1.1374,0.0545,0.1308,0.1585,0.1884,Terenz Dongon,949187835,300,14507.0,1317.0,0,27,1,0.0,137,0.0,11904130,Aventura discography
49268,949232748,1.12,0.0701,0.1131,0.073,0.0787,Brogo13,949368147,5,149419.0,13206.0,1,2,0,0.029126213592233014,177,0.0,25191093,My Wild Love
46373,522082878,1.1383,0.0037,0.037000000000000005,0.0848,0.0927,68.199.100.50,527748170,20,11268.0,1047.0,1,13,1,0.00746268656716418,15,0.0,619312,Lezgian language
45982,674472784,1.1673,0.11900000000000001,0.1429,0.3243,0.4615,Xqbot,708713734,6,9607.0,868.0,0,66,0,0.0,10,0.0,127062,Staten Island
50438,808739193,1.1128,0.0304,0.077,0.0686,0.0736,Gilliam,808739233,42,2429.0,243.0,0,136,0,0.0,0,0.0,10309046,Lakewood Gold Coast
48117,829822959,1.1344,0.138,0.2268,0.1774,0.2156,Monkbot,915943015,1,42280.0,1522.0,0,178,0,0.0,108,0.0,1355085,The Golden Compass (film)
66134,829822959,1.1344,0.138,0.2268,0.1774,0.2156,Monkbot,915943015,1,42280.0,1522.0,0,178,0,0.0,108,0.0,21748058,Nina Turner
50898,852101300,1.1314,0.022000000000000002,0.0537,0.0971,0.1075,Rathfelder,906883713,17,4355.0,450.0,0,128,0,0.0,20,0.0,11876731,The Mystery of the Druids
46016,875066830,1.1329,0.0836,0.1076,0.1105,0.1242,Keivan.f,880733719,40,9311.0,466.0,0,0,1,0.0,21,0.0,3025142,"Exeter, Ontario"
48252,908130560,1.1388,0.1401,0.2052,0.1287,0.1477,Monkbot,916443457,3,14313.0,502.0,0,183,0,0.0,92,0.0,3566458,Nervus Rex
46284,913996957,1.1203,0.04,0.091,0.1022,0.1138,Sun Creator,926659394,3,4294.0,437.0,0,72,1,0.0,17,0.0,94735,"Walthall County, Mississippi"
51288,926017249,1.1439,0.044000000000000004,0.081,0.0673,0.0722,CLCStudent,926017441,262,15131.0,1624.0,0,156,0,0.0,60,0.0,1136358,Biola University
50115,926998908,1.1123,0.0069,0.1059,0.0609,0.0648,Monkbot,933102752,3,45220.0,6064.0,0,126,0,0.0,26,0.0,440430,"Oakley, Inc."
49448,927361222,1.1236,0.0587,0.1067,0.0688,0.0739,Llammakey,931365608,1,56516.0,6593.0,1,36,0,0.01818181818181818,70,0.0,62945500,Aquiles Correa
51132,928437766,1.1264,0.067,0.1245,0.0846,0.0924,125.160.149.6,928437823,4,45103.0,3398.0,0,42,1,0.0,131,0.0,35176742,Paul Jaquays
49486,936569759,1.1276,0.0541,0.1428,0.1162,0.1315,MarnetteD,939057177,44,18351.0,1163.0,0,20,0,0.0,0,0.0,24892119,"Encore, Inc."
47973,939198087,1.1375,0.0647,0.0855,0.0711,0.0766,Rikster2,946750272,9,15823.0,1638.0,0,0,0,0.0,18,0.0,127894,"Winston-Salem, North Carolina"
51265,941654612,1.1386,0.0926,0.1259,0.0622,0.0664,Iridescent,944140184,0,27395.0,2931.0,0,92,0,0.0,175,0.0,16684748,Penn State Nittany Lions basketball
46870,941974225,1.1423,0.0448,0.0667,0.0896,0.0984,216.86.53.194,941975177,81,21516.0,2659.0,0,20,1,0.0,0,0.0,85870,Abnoba
50173,943570591,1.1461,0.0634,0.1239,0.0769,0.0833,Filedelinkerbot,943609211,53,27220.0,2447.0,0,231,0,0.0,5,0.0,24042013,Lia Looveer
48836,944710118,1.1295,0.0583,0.0978,0.0783,0.0849,Bubba73,945735659,0,49371.0,4982.0,0,26,0,0.0,10,0.0,25159249,2007 Pacific League Climax Series
48434,946227758,1.1163,0.0899,0.1401,0.0732,0.079,GiantSnowman,947780832,5,51008.0,3868.0,0,14,0,0.0,20,0.0,23282372,Southern Voice (album)
46796,949002406,1.1084,0.0647,0.1162,0.0516,0.0544,Robynthehode,949014863,431,186363.0,18448.0,1,217,0,0.008875739644970414,172,0.0,1522941,John Liptrot Hatton
50283,949261811,1.091,0.0971,0.1708,0.0612,0.0652,Easternmagic,949410885,2,73798.0,5263.0,0,0,0,0.0,17,0.0,6732537,Falcarragh
51112,329194205,1.1420000000000001,0.0218,0.0587,0.0265,0.0273,Kareinha,329360529,4,6765.0,668.0,0,0,0,0.0,19,0.0,24588643,Sisters Family Cookbook
51998,361185130,1.1673,0.0238,0.0714,0.375,0.5769,Xqbot,378935125,24,8398.0,824.0,0,53,0,0.0,9,0.0,12644413,"Fatehabad, Haryana"
50885,710823597,1.13,0.0659,0.0902,0.1146,0.1293,BU RoBOT,721749133,0,1656.0,39.0,0,157,1,0.0,14,0.0,191163,Chytridiomycota
47187,785773547,1.1601,0.023,0.0345,0.1529,0.1781,97.119.219.238,808131564,5,56531.0,5773.0,0,60,1,0.0,23,0.0,1970496,Lead paint
50891,817525973,1.1391,0.0797,0.11599999999999999,0.0872,0.0956,Гармонический Мир,902594168,4,7037.0,686.0,0,0,1,0.0,14,0.0,25099014,Holmewood House School
47583,840663745,1.1313,0.0862,0.1162,0.0567,0.0601,BrownHairedGirl,918616780,23,8281.0,979.0,0,96,0,0.0,23,0.0,714503,Bauman Moscow State Technical University
47193,868076888,1.1224,0.0565,0.0978,0.1138,0.1284,Thewolfchild,868136473,0,6985.0,530.0,0,201,0,0.0,0,0.0,59156,Dry ice
49221,892701133,1.1318,0.0724,0.1228,0.0732,0.079,Freddiepaulson,916229849,1,5831.0,609.0,0,90,0,0.0,80,0.0,7940609,Wife to Be Sacrificed
51989,895395723,1.1383,0.0475,0.083,0.0425,0.0444,Chaelo86,914908415,2,8337.0,858.0,0,0,0,0.0,104,0.0,2518539,Marshawn Lynch
49636,903875281,1.137,0.0626,0.0915,0.0716,0.0771,Red Director,903875329,1,16882.0,1879.0,0,0,1,0.0,162,0.0,1541,April 13
48626,904057605,1.1296,0.0609,0.1185,0.08199999999999999,0.0894,31.52.75.103,904058080,115,8477.0,858.0,1,34,1,0.023529411764705882,121,0.0,265942,Xianfeng Emperor
47137,917547370,1.1287,0.062,0.1128,0.07400000000000001,0.0799,LilHelpa,929748071,0,8583.0,699.0,0,13,0,0.0,12,0.0,1970162,List of backup software
52168,917910212,1.1356,0.0316,0.0804,0.067,0.0718,208.252.27.202,935597915,4,11926.0,1208.0,0,29,1,0.0,171,0.0,20148372,2009 Oregon Ducks football team
50739,918492355,1.1388,0.06,0.1099,0.1042,0.1163,Leitmotiv,918492565,0,17491.0,1760.0,0,28,0,0.0,16,0.0,16424829,9860 Archaeopteryx
51275,919801589,1.107,0.1332,0.193,0.0897,0.0985,ReaperSox,947266597,14,13608.0,620.0,0,10,0,0.0,56,0.0,19459545,Josh Payne
51598,926445583,1.1304,0.0927,0.1395,0.1113,0.1253,Franckbaguy,930001458,25,19314.0,1295.0,0,26,0,0.0,63,0.0,95714,"Greenwood County, Kansas"
46916,927086545,1.1219,0.0816,0.1053,0.0826,0.09,Monkbot,933807592,8,5814.0,363.0,0,126,0,0.0,48,0.0,24093,Palestinian National Authority
51640,928254860,1.1342,0.0384,0.0726,0.0651,0.0696,TangoWhiskeyDelta,935977921,0,15795.0,1559.0,0,37,0,0.0,11,0.0,571843,Absolute Radio
50637,937035091,1.1469,0.0569,0.1124,0.0633,0.0675,Annreadsbooks,938109958,4,20869.0,2422.0,0,50,0,0.0,18,0.0,9431835,"Amberley, Queensland"
50571,939337794,1.1446,0.0682,0.1419,0.1156,0.1307,Joeykai,943317649,26,40114.0,1496.0,0,23,0,0.0,13,0.0,19295707,Axel Hellstrom
46865,942012106,1.149,0.0325,0.0727,0.0805,0.0875,2600:1702:4990:B40:A8CE:6618:F55B:15FC,942012227,4,49280.0,4671.0,0,18,1,0.0,92,0.0,629686,Jagannath
46281,942921996,1.1203,0.0399,0.0912,0.1021,0.1136,Robvanvee,942926235,0,4294.0,437.0,0,145,0,0.0,12,0.0,6083138,Sheffield Legends
52082,943528535,1.1342,0.0639,0.1271,0.0877,0.0962,Conquistador2k6,946805384,9,24139.0,2093.0,1,26,0,0.03448275862068965,10,0.0,25168657,Ocean Soul (Nightwish)
48199,944345444,1.1213,0.0462,0.0887,0.0585,0.0621,Stub Mandrel,944895794,116,66676.0,7420.0,0,51,1,0.0,56,0.0,941117,Sviatoslav III of Kiev
48178,945501596,1.1178,0.0807,0.1482,0.0627,0.0669,Sebastian James,945501779,1,83129.0,7193.0,0,28,1,0.0,96,0.0,3895695,Poschiavo
47120,946910929,1.1420000000000001,0.0755,0.134,0.0616,0.0657,LoveIsTheMovement2002,946911382,3,68032.0,6078.0,1,14,0,0.037037037037037035,156,0.0,218887,Ullevi
50176,947057848,1.1558,0.019,0.0575,0.0624,0.0665,Linneris,948708589,1,118273.0,14342.0,0,13,0,0.0,20,0.0,75917,Magnet therapy
49244,947379792,1.1540000000000001,0.0963,0.1799,0.1412,0.1644,Chris the speller,947644080,0,214149.0,12984.0,0,45,1,0.0,16,0.0,6092468,Vela Luka
49253,947697575,1.1368,0.0436,0.094,0.0631,0.0674,CactusWriter,947806803,309,23852.0,2908.0,0,20,0,0.0,82,0.0,1219796,Gabriele Tarquini
50022,948961677,1.1426,0.0515,0.0892,0.0603,0.0642,38.81.155.191,949468982,0,69824.0,7831.0,0,0,1,0.0,105,0.0,1207066,Frederick W. Smith
51099,948978469,1.0628,0.0583,0.0915,0.0646,0.0691,2601:188:180:B8E0:65F5:930C:B0B2:CD63,948978494,7,205085.0,23007.0,0,191,1,0.0,12,0.0,192572,Emmerdale
47691,712570561,1.1304,0.0581,0.0806,0.0811,0.0883,Johnsoniensis,768189107,2,5131.0,603.0,0,94,0,0.0,47,0.0,133319,"East Stroudsburg, Pennsylvania"
52005,730074973,1.128,0.0335,0.0633,0.0472,0.0495,L3X1,785309809,222,3781.0,518.0,0,78,0,0.0,12,0.0,468159,"Kuma District, Kumamoto"
48172,825733867,1.131,0.0305,0.0809,0.0542,0.0573,Tom.Reding,829685136,0,4285.0,369.0,0,107,1,0.0,26,0.0,434500,Musée des Arts et Métiers
47138,879860529,1.1288,0.0617,0.1125,0.0735,0.0793,Monkbot,917547370,56,8583.0,699.0,0,160,0,0.0,141,0.0,1970162,List of backup software
48752,919910198,1.1525,0.0319,0.0553,0.0506,0.0533,Walter Görlitz,921923337,9,59869.0,6651.0,1,148,1,0.032520325203252036,58,0.0,7902206,Akyem
49095,928057966,1.1354,0.1202,0.1557,0.1693,0.2038,ApprenticeFan,934028339,0,12154.0,308.0,0,13,0,0.0,2,0.0,259758,"Poughkeepsie (town), New York"
47975,937763143,1.1376,0.0646,0.0853,0.0707,0.0761,Jbruin152,938109150,2,15823.0,1638.0,0,24,0,0.0,16,0.0,127894,"Winston-Salem, North Carolina"
47852,938679364,1.1357,0.0675,0.1059,0.0689,0.0739,Steel1943,945877311,3,10920.0,913.0,1,27,0,0.008928571428571428,26,0.0,18905,Armed forces
50960,938770374,1.1331,0.0646,0.1573,0.1254,0.1433,Puduḫepa,938786618,26,18131.0,452.0,0,129,0,0.0,0,0.0,8934260,VirtualBox
50299,942390457,1.0955,0.0691,0.1073,0.0861,0.0943,37.43.144.254,943005315,20,25329.0,2124.0,0,13,1,0.0,83,0.0,1140198,Pepetela
46724,943684337,1.1528,0.0405,0.0771,0.0567,0.0601,2001:8004:E00:158D:AD9C:14C1:3A7D:C304,944034031,14,53321.0,6585.0,0,39,1,0.0,6,0.0,187635,Lili
48505,943881203,1.1283,0.02,0.0396,0.0475,0.0499,85.199.231.44,943882043,0,5249.0,666.0,0,116,1,0.0,14,0.0,234801,Laughter
50168,944237034,1.1377,0.0489,0.0941,0.0964,0.1067,Zigwithbag,944237206,11,20189.0,2279.0,0,79,0,0.0,12,0.0,24587813,Big West Conference Men's Basketball Tournament
