editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,character_distribution
48299,946477778,1.0657,0.0457,0.0933,0.0883,0.0969,O.ominirabluejack,946592314,9,0,10,1,0.0,19.0,0.0,
48242,947282298,1.1497,0.0589,0.1084,0.0699,0.0752,Turbo174,948712219,36,0,0,0,0.0,11.0,0.0,
54281,947282298,1.1497,0.0589,0.1084,0.0699,0.0752,Turbo174,948712219,36,0,0,0,0.0,11.0,0.0,
65705,947282298,1.1497,0.0589,0.1084,0.0699,0.0752,Turbo174,948712219,36,0,0,0,0.0,11.0,0.0,
50285,947487158,1.091,0.0971,0.1708,0.0612,0.0652,Luka Djordjevic55,947487343,1,1,81,1,0.1,121.0,0.0,
48784,948251388,1.143,0.0631,0.1128,0.0611,0.065,Ewasiii,948797961,170,0,22,0,0.0,99.0,0.0,
49624,948703624,1.0913,0.0851,0.1549,0.0613,0.0653,Tobby72,949263435,0,0,8,0,0.0,0.0,0.0,
51519,948733008,1.1153,0.0585,0.0873,0.0382,0.0397,Krishk2g,948739110,98,0,20,0,0.0,63.0,0.0,
48370,372344213,1.1823,0.0024,0.0457,0.0678,0.0726,Medeis,372344465,0,0,0,0,0.0,0.0,0.0,
47681,573606376,1.1928,0.0286,0.0571,0.2941,0.4,BDD,573802448,11,0,22,0,0.0,12.0,0.0,
48693,651681309,1.2243,0.0556,0.1111,0.5882,1.25,AvicBot,759468377,3,0,46,0,0.0,9.0,0.0,
50277,854221608,1.1035,0.0204,0.0493,0.0824,0.0898,Ser Amantio di Nicolao,881043180,38,0,38,1,0.0,23.0,0.0,
49128,863108714,1.0827,0.0518,0.1002,0.0661,0.0708,Mohamed Osama AlNagdy,863462796,424,0,16,1,0.0,371.0,0.0,
48994,875771807,1.1325,0.0806,0.129,0.0712,0.0766,Philipnelson99,875771859,77,0,129,0,0.0,21.0,0.0,
48294,877196346,1.1338,0.0818,0.14400000000000002,0.08,0.0869,InternetArchiveBot,914504046,102,1,67,0,0.007751937984496123,106.0,0.0,
50514,892718821,1.1341,0.0589,0.1722,0.0694,0.0746,Plucas58,917811683,0,0,24,0,0.0,20.0,0.0,
46603,902085392,1.1245,0.0522,0.0882,0.0805,0.0875,Graeme Bartlett,912972235,4,0,9,1,0.0,64.0,0.0,
51067,916607526,1.1387,0.0941,0.1393,0.0617,0.0658,Ser Amantio di Nicolao,942282024,0,0,37,1,0.0,0.0,0.0,
51875,923710224,1.1375,0.0459,0.0947,0.0875,0.0958,DocWatson42,923710801,11,1,70,0,0.015748031496062992,104.0,0.0,
61094,923710224,1.1375,0.0459,0.0947,0.0875,0.0958,DocWatson42,923710801,11,1,70,0,0.015748031496062992,104.0,0.0,
47440,926959765,1.136,0.0527,0.1037,0.0574,0.0609,Edifrumpie,926959821,1,0,27,0,0.0,132.0,0.0,
46920,933154065,1.1284,0.0423,0.0877,0.0838,0.0915,Premeditated Chaos,942036548,4,0,129,1,0.0,18.0,0.0,
50814,935403268,1.1533,0.0228,0.042,0.1547,0.183,2A02:C7D:505C:1D00:B92D:6EC2:45E6:D96F,935408035,11,0,0,1,0.0,8.0,0.0,
49730,942206016,1.133,0.0145,0.0352,0.1438,0.1679,InternetArchiveBot,944049747,150,0,55,0,0.0,129.0,0.0,
50102,943127428,1.0984,0.0559,0.0953,0.0931,0.1026,182.186.34.48,944733543,37,0,0,1,0.0,7.0,0.0,
46144,943217575,1.112,0.1043,0.1616,0.0681,0.0731,HILLMORTON-HS shepherdb,945129812,2,0,31,1,0.0,32.0,0.0,
47916,948061700,1.1431,0.0387,0.0788,0.063,0.0672,Drown Soda,948061875,22,0,39,1,0.0,39.0,0.0,
46092,948913451,1.1019,0.073,0.1055,0.0939,0.1036,83.56.204.123,948913573,22,1,48,1,0.012903225806451613,56.0,0.0,
51333,948947454,1.1441,0.0605,0.1133,0.071,0.0765,Emaponche,948982933,352,0,0,0,0.0,119.0,0.0,
47545,949486448,1.113,0.0854,0.1278,0.0738,0.0796,Football Missionary,949486486,1,0,14,1,0.0,11.0,0.0,
49364,536975428,1.0759999999999998,0.0452,0.1103,0.0858,0.0937,Kwamikagami,536975505,67,0,5,0,0.0,26.0,0.0,
50306,755062628,1.0916,0.0273,0.0416,0.0722,0.0778,Bender the Bot,769747255,1,0,172,1,0.0,71.0,0.0,
47178,768907054,1.1369,0.0262,0.0622,0.0696,0.0748,Rich Farmbrough,785104224,9,0,85,1,0.0,12.0,0.0,
49832,810733567,1.1289,0.0313,0.0842,0.0678,0.0726,Tom.Reding,825570275,1,0,167,1,0.0,17.0,0.0,
49388,812333978,1.1264,0.0452,0.0942,0.1011,0.1124,Nat965,814431328,3,0,24,0,0.0,111.0,0.0,
49408,868176084,1.1421,0.0471,0.1089,0.0791,0.0859,Ser Amantio di Nicolao,868304100,0,0,12,1,0.0,0.0,0.0,
49407,868304100,1.1421,0.0473,0.1091,0.079,0.0858,KaiserD2,872296168,610,1,55,0,0.015228426395939087,17.0,0.0,
46591,894121595,1.1357,0.0681,0.098,0.0753,0.0814,DannyS712,927100321,18,0,133,0,0.0,20.0,0.0,
46003,900516222,1.1322,0.0585,0.0846,0.0983,0.1089,I dream of horses,903822474,0,0,29,1,0.0,75.0,0.0,
49841,902544183,1.1806,0.0051,0.0199,0.0238,0.0244,Bellowhead678,936128830,1,0,92,0,0.0,13.0,0.0,
48624,905012762,1.1299,0.061,0.1201,0.0812,0.0884,Monkbot,916988829,4,1,181,0,0.04,90.0,0.0,
48613,912474048,1.1344,0.0597,0.1156,0.0794,0.0862,Ser Amantio di Nicolao,923523470,36,0,87,1,0.0,0.0,0.0,
47204,913227738,1.1406,0.0555,0.1263,0.0817,0.08900000000000001,Monkbot,917256033,4,1,160,0,0.014492753623188406,211.0,0.0,
50201,926015578,1.1351,0.028999999999999998,0.0619,0.0659,0.0705,GoingBatty,946579934,0,0,84,0,0.0,20.0,0.0,
47164,929020940,1.1343,0.0387,0.0564,0.0667,0.0715,Gazamp,941804404,19,0,47,0,0.0,19.0,0.0,
46077,934649935,1.1314,0.0367,0.0989,0.1049,0.1171,InternetArchiveBot,943084108,55,0,55,0,0.0,135.0,0.0,
50137,938479877,1.1314,0.0699,0.1294,0.08800000000000001,0.0965,50.58.210.12,938480004,58,0,24,1,0.0,12.0,0.0,
47463,941294039,1.1401,0.0828,0.1308,0.0749,0.0809,InternetArchiveBot,943510467,85,1,117,0,0.05263157894736842,112.0,0.0,
50929,942085885,1.1456,0.0574,0.1227,0.0797,0.0866,108.4.68.21,943840621,204,1,13,1,0.0051813471502590676,24.0,0.0,
47899,945607232,1.1219,0.0604,0.095,0.0572,0.0607,Verosaurus,945876064,284,1,52,0,0.002717391304347826,76.0,0.0,
47182,946212993,1.1131,0.0531,0.0959,0.0639,0.0682,GregoryPhlight,947177767,19,0,0,0,0.0,16.0,0.0,
48298,946592314,1.0657,0.0457,0.0933,0.0883,0.0969,2607:9880:4030:A8:A416:33:BEF0:27AA,946846829,2,1,66,1,0.14285714285714285,7.0,0.0,
46340,947613842,1.1424,0.063,0.1105,0.0572,0.0606,Struway2,947617964,46,0,146,0,0.0,114.0,0.0,
46786,948262637,1.1437,0.0605,0.0997,0.0703,0.0756,2600:1009:B150:FAED:0:47:5A80:F601,948262708,1,1,45,1,0.009009009009009007,105.0,0.0,
46104,949310186,1.1356,0.0726,0.1527,0.1166,0.132,Orafat,949310293,4,0,10,0,0.0,14.0,0.0,
48916,327264310,1.2059,0.0476,0.0476,0.5238,1.0,Buckshot06,327264361,1,0,7,0,0.0,9.0,0.0,
51160,328069602,1.2457,0.0357,0.0714,0.3704,0.5556,186.80.30.44,328070023,0,0,54,1,0.0,15.0,0.0,
50013,612968893,1.16,0.0536,0.0893,0.25,0.325,AnomieBOT,778647773,30,0,123,0,0.0,10.0,0.0,
50075,673481686,1.1746,0.0385,0.1154,0.4583,0.7857,EmausBot,854303316,12,0,40,0,0.0,9.0,0.0,
49229,867627856,1.1383,0.0198,0.0259,0.0424,0.0442,Certes,903934325,28,0,146,0,0.0,18.0,0.0,
51365,868663922,1.133,0.0182,0.0417,0.0516,0.0544,Rocdoc903,869578977,4,0,33,0,0.0,10.0,0.0,
50555,879270468,1.1456,0.052000000000000005,0.1273,0.1459,0.1708,InternetArchiveBot,896491399,167,1,61,0,0.019230769230769232,193.0,0.0,
46015,880733719,1.1327,0.0843,0.1092,0.1102,0.1238,Keivan.f,880733920,14,0,0,1,0.0,16.0,0.0,
48334,898243035,1.1305,0.0995,0.1582,0.096,0.1062,Meodipt,898243188,4,1,0,0,0.008333333333333333,36.0,0.0,
46519,920397424,1.0811,0.0893,0.1297,0.0598,0.0636,Derim Hunt,944711691,8,0,17,1,0.0,22.0,0.0,
49052,921358170,1.1326,0.0816,0.1439,0.0734,0.0792,Ser Amantio di Nicolao,930805682,47,0,76,1,0.0,23.0,0.0,
47743,922899703,1.1251,0.125,0.1884,0.0941,0.1038,Rfassbind,923751982,8,0,25,0,0.0,17.0,0.0,
46182,928841576,1.1311,0.046,0.0997,0.0912,0.1003,139.165.31.11,929537823,28,0,12,1,0.0,10.0,0.0,
49865,929150446,1.1161,0.0332,0.0657,0.0544,0.0576,108.51.182.90,932702306,0,0,16,1,0.0,118.0,0.0,
46352,931432565,1.1379,0.0369,0.0765,0.0754,0.0816,2600:1006:B01A:62D1:6D5D:B595:41E8:2B55,934502482,24,0,29,1,0.0,7.0,0.0,
52173,934485565,1.1391,0.0828,0.1301,0.0637,0.068,Ser Amantio di Nicolao,934485599,41,1,70,1,0.25,16.0,0.0,
48217,939573351,1.1415,0.0516,0.0876,0.0598,0.0636,Ser Amantio di Nicolao,946869244,0,0,41,1,0.0,0.0,0.0,
46810,941391776,1.0942,0.0261,0.1349,0.0314,0.0324,102.65.48.177,944376683,6,0,16,1,0.0,96.0,0.0,
63323,941391776,1.0942,0.0261,0.1349,0.0314,0.0324,102.65.48.177,944376683,6,0,16,1,0.0,96.0,0.0,
49131,943636303,1.1352,0.0806,0.1447,0.0761,0.0823,GreenC bot,948916118,1,0,88,1,0.0,183.0,0.0,
46892,943731124,1.1331,0.068,0.0989,0.0617,0.0657,GameEnd,943731211,7,0,151,0,0.0,10.0,0.0,
48575,944483775,1.146,0.0925,0.1676,0.0475,0.0499,Krimuk2.0,944504961,3,0,124,1,0.0,185.0,0.0,
46449,944493844,1.1506,0.071,0.1216,0.0735,0.0794,Emk9,944494051,40,0,211,0,0.0,12.0,0.0,
48358,945436834,1.1553,0.0263,0.0376,0.0672,0.07200000000000001,2607:FB90:B946:F0E4:48B8:268:A199:B753,947500123,69,1,0,1,0.125,16.0,0.0,
50628,946721599,1.0906,0.0293,0.0601,0.0493,0.0519,OnBeyondZebrax,946721759,14,0,32,0,0.0,13.0,0.0,
46863,946917771,1.1491,0.0334,0.0738,0.0805,0.0876,Binksternet,948476381,9,0,39,0,0.0,13.0,0.0,
48777,947458102,1.1402,0.0393,0.0886,0.0533,0.0563,David notMD,947597711,4,1,35,1,0.04878048780487805,136.0,0.0,
48683,948163874,1.12,0.0479,0.0799,0.0365,0.0379,XavierItzm,948163938,2,1,11,0,0.07407407407407407,72.0,0.0,
48207,949305893,1.1403,0.061,0.10400000000000001,0.0646,0.069,SmellLikeTeenSpirit,949465247,6,0,0,0,0.0,15.0,0.0,
47665,328572343,1.097,0.0332,0.0625,0.0821,0.0894,Flyfish73,328573929,51,0,49,0,0.0,10.0,0.0,
46134,462954556,1.1979,0.0263,0.0526,0.3514,0.52,Xqbot,496841859,0,0,70,0,0.0,10.0,0.0,
48265,550376533,1.1241,0.0198,0.0476,0.1557,0.1842,Waacstats,581153488,18,0,10,0,0.0,11.0,0.0,
50731,599618584,1.1288,0.0543,0.0888,0.0642,0.0686,MusikAnimal,599618656,44,0,138,0,0.0,0.0,0.0,
49138,842821362,1.1229,0.0539,0.0745,0.094,0.1038,Graeme Bartlett,857001518,28,1,158,1,0.006711409395973154,28.0,0.0,
49547,878586100,1.1249,0.0533,0.1079,0.079,0.0858,Monkbot,918565783,2,1,178,0,0.007299270072992701,133.0,0.0,
47980,880773421,1.1641,0.0253,0.059000000000000004,0.0519,0.0546,2804:431:F73D:128:19F6:4DE3:3F4D:D9B1,931776044,4,0,15,1,0.0,20.0,0.0,
46982,912304014,1.1564,0.0489,0.0615,0.0525,0.0554,InternetArchiveBot,914707326,29,0,67,0,0.0,12.0,0.0,
48713,917801883,1.1414,0.0372,0.062,0.0764,0.0827,Super Peebo,931136353,179,0,100,1,0.0,14.0,0.0,
49976,921337153,1.1338,0.065,0.1488,0.1079,0.121,Ser Amantio di Nicolao,927613750,49,1,12,1,0.25,23.0,0.0,
48812,932489144,1.1567,0.0307,0.0625,0.0737,0.0796,Bellowhead678,932566064,1,0,94,0,0.0,85.0,0.0,
46033,935910881,1.139,0.034,0.0908,0.0499,0.0525,185.104.97.1,936202590,4,1,26,1,0.00746268656716418,99.0,0.0,
50136,938480004,1.1316,0.0692,0.1283,0.0888,0.0974,50.58.210.12,938480221,12,0,24,1,0.0,14.0,0.0,
50337,939218756,1.1505,0.0709,0.1387,0.0753,0.0815,GoingBatty,941020955,1,1,40,0,0.017142857142857144,78.0,0.0,
51808,941459328,1.1133,0.0817,0.1225,0.061,0.0649,Iridescent,941814335,1,0,102,0,0.0,33.0,0.0,
49817,942299017,1.0899,0.0443,0.08199999999999999,0.0585,0.0621,Kjell Knudde,948904537,24,0,18,1,0.0,0.0,0.0,
49962,943453158,1.1443,0.0608,0.0835,0.0941,0.1039,Kaltenmeyer,947399375,0,0,43,0,0.0,20.0,0.0,
47035,944380787,1.1311,0.0441,0.0785,0.0459,0.0481,Pierre Bouché,944853497,115,0,15,1,0.0,64.0,0.0,
63521,944380787,1.1311,0.0441,0.0785,0.0459,0.0481,Pierre Bouché,944853497,115,0,15,1,0.0,64.0,0.0,
47457,946640153,1.0927,0.0417,0.077,0.0853,0.0933,Iridescent,947140237,0,0,113,0,0.0,42.0,0.0,
49502,946748057,1.1401,0.0794,0.1292,0.0777,0.0843,InternetArchiveBot,947865531,363,1,87,0,0.010416666666666666,130.0,0.0,
55267,946748057,1.1401,0.0794,0.1292,0.0777,0.0843,InternetArchiveBot,947865531,363,1,87,0,0.010416666666666666,130.0,0.0,
49886,948004734,1.1217,0.0912,0.1151,0.0846,0.0924,1.144.105.112,948620229,76,0,0,1,0.0,19.0,0.0,
47721,948210080,1.1575,0.0355,0.0629,0.045,0.0471,Citation bot,949188653,12,1,223,1,0.037037037037037035,15.0,0.0,
46740,948622956,1.0731,0.0226,0.0422,0.0786,0.0853,219.74.51.200,949158560,1,1,104,1,0.018518518518518517,79.0,0.0,
46927,949377430,1.148,0.0681,0.1253,0.0849,0.0928,Bradyreino,949377546,0,0,0,0,0.0,32.0,0.0,
50036,451195713,1.172,0.1034,0.1379,0.4231,0.6875,EmausBot,918439610,2,0,60,0,0.0,12.0,0.0,
46772,754631803,1.1225,0.0516,0.1094,0.0906,0.0996,Bichonboy81,783826970,175,0,13,0,0.0,7.0,0.0,
47040,811364400,1.1392,0.0192,0.0523,0.0763,0.0825,Steel1943,811364595,0,0,114,0,0.0,0.0,0.0,
48303,888407364,1.1357,0.0533,0.09300000000000001,0.0733,0.0791,37.125.64.160,911975187,17,0,0,1,0.0,15.0,0.0,
47488,894963670,1.1473,0.0742,0.1107,0.0638,0.0681,LookLook36,912923405,4,0,12,0,0.0,12.0,0.0,
51166,912026229,1.113,0.1784,0.2779,0.1476,0.1731,PohranicniStraze,914221622,4,0,47,0,0.0,12.0,0.0,
51805,930995859,1.1286,0.0606,0.1015,0.1,0.1111,Yiddishemame,930995893,148,0,113,0,0.0,22.0,0.0,
46545,935066183,1.1306,0.0116,0.0326,0.064,0.0684,Justbecause5,942946598,30,0,0,0,0.0,22.0,0.0,
47235,935706472,1.1443,0.0462,0.1118,0.0776,0.0842,Walter Görlitz,935779300,3,1,228,1,0.015503875968992246,168.0,0.0,
46034,935910543,1.139,0.0341,0.0909,0.0505,0.0532,Mauls,935910881,0,1,26,0,0.0075187969924812035,99.0,0.0,
46838,936468200,1.1482,0.0608,0.1235,0.0849,0.0928,Kailash29792,946985793,7,0,17,0,0.0,17.0,0.0,
48066,938450055,1.1289,0.0391,0.0795,0.0657,0.0703,Athaenara,940219400,507,1,73,0,0.01694915254237288,93.0,0.0,
50432,941620369,1.1413,0.031,0.0548,0.08800000000000001,0.0965,Ser Amantio di Nicolao,948595717,21,0,36,1,0.0,11.0,0.0,
46141,947768090,1.112,0.1041,0.1614,0.068,0.0729,182.30.131.127,947771669,0,0,42,1,0.0,8.0,0.0,
50711,948665239,1.1461,0.0794,0.1466,0.1068,0.1195,Sportsfanrob,948688939,11,0,11,0,0.0,13.0,0.0,
51754,948838151,1.0896,0.0508,0.0867,0.0708,0.0762,Magic links bot,948889820,4,0,192,1,0.0,238.0,0.0,
51777,949491468,1.0907,0.0571,0.1079,0.0772,0.0836,Breawycker,949491577,148,0,130,0,0.0,54.0,0.0,
47778,489309304,1.1642,0.2647,0.3235,0.375,0.5625,AvocatoBot,526476780,11,0,52,0,0.0,11.0,0.0,
51028,673433523,1.207,0.0189,0.0377,0.25,0.325,BD2412,777690548,40,0,85,0,0.0,0.0,0.0,
51702,812600848,1.1321,0.0335,0.064,0.0838,0.0915,2405:204:1400:5908:7DA9:A137:66B0:B2B3,936088412,0,1,0,1,0.03448275862068965,30.0,0.0,
49958,859010978,1.1308,0.1189,0.1649,0.0884,0.0969,Trivialist,860056316,157,0,37,0,0.0,105.0,0.0,
47910,865466957,1.1246,0.0417,0.0597,0.0822,0.0895,2401:7400:6002:1AB7:6DE9:6EC:154F:B8A9,881573425,1,0,0,1,0.0,8.0,0.0,
49964,873643680,1.1443,0.0608,0.0835,0.0942,0.10400000000000001,Rogerd,937373023,46,0,150,0,0.0,20.0,0.0,
47732,877307535,1.1327,0.0362,0.0772,0.0647,0.0692,Schazjmd,911443838,2,0,15,0,0.0,18.0,0.0,
50633,878529869,1.1231,0.0303,0.0566,0.0849,0.0927,Lady Ruby Tuesday,879455554,0,0,12,1,0.0,10.0,0.0,
50192,893922355,1.1292,0.076,0.1,0.0906,0.0996,InternetArchiveBot,925227095,87,0,90,0,0.0,50.0,0.0,
47397,908787800,1.1440000000000001,0.0576,0.1058,0.0565,0.0599,Monkbot,915941434,2,0,141,0,0.0,62.0,0.0,
50139,913392375,1.1292,0.07,0.1315,0.0874,0.0958,FrescoBot,928354504,1,0,59,0,0.0,15.0,0.0,
46905,913847130,1.1228,0.0427,0.0716,0.0943,0.1041,182.55.119.200,913924606,0,0,0,1,0.0,17.0,0.0,
46558,914465668,1.147,0.0076,0.040999999999999995,0.0906,0.0995,Tassedethe,914467603,0,0,110,0,0.0,7.0,0.0,
49581,914843460,1.1354,0.0665,0.1585,0.08900000000000001,0.0977,PrimeBOT,919992935,0,0,154,0,0.0,13.0,0.0,
48665,916507886,1.1467,0.0287,0.0725,0.0529,0.0559,Aspects,917713291,10,0,30,0,0.0,23.0,0.0,
46601,917183662,1.1245,0.0523,0.0882,0.0805,0.0875,Rich Farmbrough,917189874,5,0,29,1,0.0,127.0,0.0,
48283,917618182,1.1344,0.0328,0.0659,0.0482,0.0506,Tdenzer,927373085,116,0,0,0,0.0,49.0,0.0,
47202,918438871,1.1406,0.0554,0.1264,0.0817,0.0889,Iridescent,942954991,1,0,108,0,0.0,11.0,0.0,
51047,922820706,1.0586,0.0273,0.0556,0.0565,0.0598,VaniDB,925002745,0,1,15,0,0.013513513513513514,20.0,0.0,
65224,922820706,1.0586,0.0273,0.0556,0.0565,0.0598,VaniDB,925002745,0,1,15,0,0.013513513513513514,20.0,0.0,
50677,925016622,1.146,0.08800000000000001,0.156,0.1093,0.1227,Rodw,933015174,18,0,158,0,0.0,12.0,0.0,
48011,932512169,1.1303,0.0568,0.1104,0.0605,0.0644,InternetArchiveBot,939097120,4,0,90,0,0.0,53.0,0.0,
50528,936163804,1.0757,0.051,0.1443,0.0869,0.0951,Nikolai Kurbatov,942179452,0,0,17,1,0.0,19.0,0.0,
47000,940678848,1.1241,0.0945,0.1336,0.0853,0.0932,Robby.is.on,940680983,1,0,7,1,0.0,19.0,0.0,
49151,944216527,1.1509,0.0477,0.1002,0.06,0.0639,Koavf,944216558,27,0,12,0,0.0,0.0,0.0,
47788,944754464,1.119,0.0372,0.0835,0.0614,0.0655,2A02:A31D:8538:D300:492F:F33C:14C9:C5C3,944754802,7,1,18,1,0.004048582995951417,145.0,0.0,
50597,945275576,1.1496,0.0506,0.0858,0.0678,0.0727,MelanieN,945275579,26,0,38,0,0.0,26.0,0.0,
47915,948061875,1.143,0.0391,0.0792,0.0633,0.0675,BHGbot,948804655,1,1,96,0,0.007407407407407408,134.0,0.0,
46525,328080498,1.2208,0.0299,0.0896,0.0968,0.1053,Xqbot,334351473,12,0,90,0,0.0,13.0,0.0,
45997,427111774,1.1791,0.0357,0.0714,0.3704,0.5556,Xqbot,427284283,32,0,87,0,0.0,14.0,0.0,
48970,790640192,1.1193,0.0331,0.0666,0.0991,0.1099,186.5.138.236,794885764,26,1,0,1,0.05,48.0,0.0,
50721,808609778,1.1283,0.0358,0.0871,0.0493,0.0519,Imoaner,827255896,26,0,140,0,0.0,133.0,0.0,
50349,835896106,1.1476,0.024,0.0515,0.0733,0.0791,InternetArchiveBot,940305766,346,0,56,0,0.0,130.0,0.0,
51718,889430153,1.1297,0.0575,0.1145,0.0867,0.095,Binksternet,889430683,79,0,149,0,0.0,18.0,0.0,
47028,909726557,1.1491,0.0397,0.08900000000000001,0.0545,0.0576,Monkbot,918425744,5,0,161,0,0.0,137.0,0.0,
50408,926623763,1.1733,0.0012,0.0267,0.2316,0.301,HuskerPower,941332918,15,0,0,0,0.0,11.0,0.0,
51676,930037525,1.1295,0.1094,0.1731,0.1009,0.1122,Lepricavark,945465648,44,0,32,0,0.0,21.0,0.0,
48813,932382345,1.1567,0.0307,0.0625,0.0737,0.0796,Bellowhead678,932489144,1,0,112,0,0.0,85.0,0.0,
48329,935274613,1.1515,0.0846,0.179,0.1224,0.1395,Gab4gab,935275251,4,1,82,0,0.1,18.0,0.0,
47865,941558566,1.1274,0.0467,0.1003,0.0525,0.0554,12.89.68.202,944886993,0,0,29,1,0.0,54.0,0.0,
47217,945242804,1.1377,0.0803,0.1046,0.0698,0.0751,Citation bot,945523735,28,1,279,1,0.01440922190201729,226.0,0.0,
47389,945468981,1.1442,0.2035,0.2525,0.2049,0.2578,대한민국 헌법,945469273,10,0,26,1,0.0,5.0,0.0,
48653,947963800,1.1431,0.0352,0.0651,0.0587,0.0623,RealFakeKim,947963918,3,0,178,0,0.0,8.0,0.0,
49451,948246710,1.1383,0.0687,0.13699999999999998,0.0779,0.0845,72.83.173.97,948246769,9,1,0,1,0.0125,108.0,0.0,
46799,948672438,1.1104,0.0648,0.1162,0.0515,0.0543,Wikiacc97,948995851,431,1,36,0,0.008108108108108109,172.0,0.0,
47551,631374184,1.138,0.0893,0.1071,0.2549,0.3333,EmausBot,872515204,1,0,76,0,0.0,11.0,0.0,
48365,768975340,1.1369,0.0117,0.0804,0.0469,0.0492,209.91.144.146,778341291,8,0,20,1,0.0,31.0,0.0,
51384,869766655,1.1236,0.121,0.2172,0.1498,0.1762,S.A. Julio,888431008,8,0,121,1,0.0,15.0,0.0,
47255,872154068,1.135,0.0822,0.1345,0.1257,0.1437,Niceguyedc,872792763,29,0,86,0,0.0,13.0,0.0,
48760,878710980,1.1159,0.0709,0.1038,0.111,0.1248,M. Armando,899715104,2,0,75,1,0.0,21.0,0.0,
50976,890396932,1.172,0.0345,0.069,0.5,0.9333,Llammakey,890500404,22,0,24,0,0.0,13.0,0.0,
46881,896310094,1.1301,0.0659,0.1104,0.0974,0.1079,Jevansen,920806734,50,0,55,0,0.0,19.0,0.0,
46606,900236481,1.1248,0.0645,0.1004,0.0854,0.0934,Nemo bis,908996592,69,0,163,1,0.0,77.0,0.0,
50257,916482370,1.1376,0.0903,0.1409,0.0755,0.0817,Citation bot,931118652,81,0,134,1,0.0,78.0,0.0,
49056,918510886,1.1232,0.0583,0.1193,0.0542,0.0572,Rich Farmbrough,923419574,12,0,12,1,0.0,264.0,0.0,
46637,933974580,1.1441,0.0506,0.0945,0.0773,0.0838,2600:8805:9200:11C0:9BB:327:D1C7:C277,933974679,11,0,19,1,0.0,9.0,0.0,
49417,935030188,1.1446,0.0525,0.0827,0.053,0.055999999999999994,Sky Captain,935139183,4,0,19,1,0.0,123.0,0.0,
46125,935346078,1.1301,0.0251,0.1126,0.0917,0.10099999999999999,Lynzskins,935346203,22,0,13,0,0.0,0.0,0.0,
50508,942128967,1.1326,0.0473,0.0887,0.0697,0.075,Bcoxhead,947043111,2,1,65,0,0.008695652173913044,100.0,0.0,
46848,943017081,1.1339,0.0423,0.0906,0.0787,0.0854,2A02:C7F:200B:D200:3D62:ABB4:BC:755C,943017638,39,0,29,1,0.0,17.0,0.0,
51973,944986119,1.1284,0.068,0.1219,0.0915,0.1007,201.37.163.28,945283434,2,0,25,1,0.0,11.0,0.0,
46742,945622061,1.0731,0.0226,0.0421,0.0784,0.0851,103.51.223.114,947282041,15,1,44,1,0.004524886877828055,16.0,0.0,
46541,947355477,1.1612,0.063,0.1148,0.0754,0.0816,C.Fred,947503772,356,0,38,1,0.0,166.0,0.0,
47349,947405510,1.1044,0.0578,0.10300000000000001,0.059000000000000004,0.0627,InternetArchiveBot,947824193,10,1,128,0,0.005681818181818182,138.0,0.0,
46481,947547244,1.1396,0.0879,0.1446,0.0819,0.0892,2001:8003:5885:400:340B:736E:D2DA:C057,947547304,1,0,0,1,0.0,114.0,0.0,
49838,948854816,1.148,0.0408,0.0862,0.0415,0.0433,*Treker,948863541,12,1,0,1,0.0055248618784530384,55.0,0.0,
51785,949073978,1.123,0.0689,0.09300000000000001,0.0937,0.1033,LoreMaster22,949332898,60,0,12,0,0.0,12.0,0.0,
48583,949430729,1.1393,0.0522,0.1079,0.0676,0.0725,Chris PTR,949431354,0,1,18,1,0.03333333333333333,26.0,0.0,
50077,636245009,1.1746,0.0385,0.1154,0.4583,0.7857,Xqbot,673356425,0,0,52,0,0.0,14.0,0.0,
46675,772779246,1.1261,0.0544,0.0924,0.0839,0.0916,Magic links bot,787893334,4,0,192,1,0.0,22.0,0.0,
49560,861197982,1.1211,0.1085,0.1202,0.1561,0.1843,Rfassbind,861199605,5,0,4,0,0.0,17.0,0.0,
51841,864329245,1.1296,0.0431,0.0986,0.0851,0.09300000000000001,Spintendo,866287923,3,1,78,0,0.03546099290780142,74.0,0.0,
47257,864528461,1.1331,0.0893,0.1481,0.1278,0.1465,2605:A000:140D:4316:B124:F224:7089:6883,872153984,21,0,0,1,0.0,11.0,0.0,
48454,878249002,1.1262,0.0657,0.1102,0.11199999999999999,0.1261,Graeme Bartlett,901634513,1,0,35,1,0.0,19.0,0.0,
46110,885121006,1.1327,0.0952,0.1359,0.1638,0.1959,2605:A000:140D:4903:69E8:827E:F7E5:B123,902834117,17,0,12,1,0.0,13.0,0.0,
47989,887072414,1.1287,0.0768,0.1245,0.1608,0.191,AnomieBOT,910173315,0,0,124,0,0.0,9.0,0.0,
50357,897996244,1.1334,0.0721,0.1071,0.0427,0.0446,Citation bot,904864695,18,0,177,1,0.0,54.0,0.0,
46731,927525758,1.109,0.0295,0.0588,0.0469,0.0492,Cote d'Azur,931007340,0,0,39,1,0.0,22.0,0.0,
51851,934484769,1.1308,0.0837,0.1181,0.0971,0.1076,M Alif Yuda,937104386,8,0,13,1,0.0,20.0,0.0,
