Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
1,24710650,Cyclitol,0.0,Category:All articles with unsourced statements,1.1481,0,189,0.0532,47883,Walter Görlitz,16.0,942819696,0.0989,942818674,34226.0,16,0.0751,0.0812,0.0,3913.0
0,532268,Andy Merrill,0.0,Category:1966 births,1.1577,1,31,0.0653,51646,Shakehandsman,112.0,947414929,0.1163,945604859,73000.0,4,0.0487,0.0512,0.00929368029739777,6976.0
0,6118662,Gunasekhar,0.0,Category:1964 births,1.1376,0,20,0.0826,49689,WhisperToMe,9.0,947409914,0.1256,946685833,24063.0,61,0.087,0.0953,0.0,2106.0
0,25264939,Mao Abe,0.0,Category:1990 births,1.1257,0,69,0.0474,49370,Marcocapelle,0.0,947969119,0.0762,947820887,30706.0,32,0.0883,0.0968,0.0,2944.0
0,364082,Betty Buckley,0.0,Category:1947 births,1.081,0,0,0.068,47323,Nesligursen,15.0,948020377,0.0999,948020230,59764.0,6,0.064,0.0683,0.0,6600.0
1,52584357,WSKX,0.0,Category:2009 establishments in the United States Virgin Islands,1.1277,0,0,0.064,51732,2001:BB6:76A8:7558:3132:2B26:8698:BFDD,11.0,948864970,0.1601,948598118,5698.0,0,0.1384,0.1606,0.0,151.0
1,11578738,"Horatio Walpole, 1st Earl of Orford",0.0,Category:1723 births,1.1444,0,0,0.0601,51331,67.247.215.249,10.0,949070246,0.11199999999999999,948996714,62484.0,6,0.0703,0.0756,0.0,2123.0
1,11904130,Aventura discography,0.0,Category:Aventura (band),1.1373,0,14,0.0543,49632,112.201.77.18,16.0,949106197,0.1306,949066468,14507.0,26,0.1576,0.187,0.0,1317.0
0,25153043,"Margaret Wotton, Marchioness of Dorset",0.0,Category:1485 births,1.2203,0,57,0.027000000000000003,49881,AvicBot,12.0,461717151,0.0541,439756960,2748.0,9,0.3333,0.48,0.0,172.0
0,23710363,Energy and the environment,0.0,,1.1967,0,73,0.0189,51827,EmausBot,15.0,876648400,0.0377,679363256,100799.0,0,0.2115,0.2619,0.0,4341.0
0,24809973,Hispanism,0.0,Category:All articles needing additional references,1.1713,0,0,0.0161,52132,Vaporgaze,16.0,918242565,0.0323,708416934,20930.0,26,0.1967,0.24,0.0,2097.0
0,19205793,Michael Brantley,0.0,Category:1987 births,1.1432,0,14,0.0296,46167,Bellerophon5685,22.0,795675187,0.0463,778073125,5858.0,15,0.0533,0.0563,0.0,910.0
0,19587033,Lainya County,0.0,"Category:""Related ethnic groups"" needing confirmation",1.1304,0,15,0.0634,48076,Pkbwcgs,13.0,874747413,0.0859,830967237,5061.0,4,0.0773,0.0838,0.0,385.0
0,4640880,Terry Cooke,0.0,Category:1976 births,1.1649,0,28,0.0035,47841,Bkonrad,24.0,833572379,0.0421,833570342,25197.0,13,0.1131,0.127,0.0,1921.0
0,23346655,SEAT León Eurocup,0.0,Category:Recurring events disestablished in 2016,1.1372,0,35,0.0229,51023,Frietjes,32.0,871042307,0.0487,871042130,9194.0,44,0.0438,0.0458,0.0,1154.0
0,3550357,Abbott and Costello Meet the Mummy,0.0,Category:1950s comedy horror films,1.1196,0,31,0.0687,48961,Feminist,69.0,880643544,0.1147,880643350,5987.0,8,0.0748,0.0808,0.0,503.0
0,6517760,1003 Lilofee,0.0,Category:Astronomical objects discovered in 1923,1.1322,0,184,0.0462,48881,Dorsetonian,10.0,905015473,0.1252,900524375,6795.0,18,0.0756,0.0817,0.0,294.0
0,9612506,Matteo Soragna,0.0,Category:1975 births,1.1356,1,148,0.051,47079,DannyS712,16.0,906948489,0.098,904298754,10141.0,23,0.0942,0.10400000000000001,0.031746031746031744,778.0
0,554486,Thomas Chalmers,0.0,Category:1780 births,1.1379,0,160,0.0765,48392,Monkbot,136.0,915991158,0.1147,904696335,32107.0,3,0.0903,0.0993,0.0,3041.0
0,386209,Roberto Assagioli,0.0,Category:1888 births,1.1281,0,160,0.0557,47758,Monkbot,117.0,918346425,0.1018,907963345,5690.0,4,0.0676,0.0725,0.0,617.0
1,359937,Hubie and Bertie,0.0,Category:All articles with unsourced statements,1.1239,0,25,0.0912,52155,2003:DD:C703:FB66:1013:AF9F:4044:9D3C,13.0,911924265,0.1471,911924207,8460.0,2,0.1567,0.1857,0.0,1080.0
0,1149616,Cynthia Lennon,0.0,Category:1939 births,1.1386,0,30,0.042,49300,Et0048,9.0,930949698,0.086,918795874,18251.0,0,0.0903,0.0992,0.0,1505.0
1,22766137,AT&T City Center,0.0,Category:AT&T buildings,1.1303,0,15,0.0649,47379,68.193.204.10,20.0,947787302,0.1379,927760848,6133.0,27,0.1052,0.1176,0.0,499.0
1,1140198,Pepetela,0.0,Category:1941 births,1.0955,0,18,0.0692,50301,217.43.96.37,14.0,939470971,0.1073,935051364,25329.0,2,0.0862,0.0943,0.0,2124.0
1,25204235,Siege of Allenstein,0.0,Category:1521 in Poland,1.1373,1,11,0.0657,51964,50.226.179.68,17.0,943567302,0.0936,936792856,28862.0,75,0.055999999999999994,0.0593,0.008849557522123894,3764.0
1,111135,"Westmont, Illinois",0.0,Category:1921 establishments in Illinois,1.1058,0,145,0.0432,48338,The Eloquent Peasant,18.0,944075781,0.0876,938361444,29518.0,41,0.0524,0.0553,0.0,3142.0
0,12190966,Trachylepis,0.0,Category:Articles with 'species' microformats,1.1231,1,13,0.0428,48789,Woodstein52,119.0,942493797,0.0928,938668275,4176.0,15,0.0593,0.063,0.045454545454545456,383.0
0,1219796,Gabriele Tarquini,0.0,Category:1962 births,1.1364,0,16,0.0404,49256,Toughpigs,82.0,947697413,0.0902,941499279,23852.0,339,0.0627,0.0669,0.0,2908.0
0,44778098,Sofía Silva,0.0,Category:All article disambiguation pages,1.1416,0,134,0.0185,48040,Serafart,14.0,942990267,0.0577,942990230,25737.0,17,0.0515,0.0542,0.0,3491.0
1,23004578,Brownian model of financial markets,0.0,Category:All articles with dead external links,1.138,1,241,0.0744,52021,ClueBot NG,86.0,945561882,0.114,945561876,33425.0,70,0.0537,0.0567,0.030769230769230767,4010.0
0,487732,Frank Welker,0.0,Category:1946 births,1.0999,0,129,0.0548,47126,Plandu,25.0,945962302,0.0872,945961322,43576.0,12,0.038,0.0395,0.0,5086.0
1,1980233,Pedro Armendáriz,0.0,Category:1912 births,1.1528,1,0,0.0603,50027,Ii-167xxx,26.0,947866321,0.1212,946823104,70589.0,429,0.0895,0.0983,0.024390243902439025,7178.0
1,35687015,France vs Republic of Ireland 2010 FIFA World Cup play-off,0.0,,1.1431,0,0,0.0352,48654,59.152.56.98,10.0,947963800,0.0651,947576926,14780.0,3,0.0587,0.0623,0.0,1528.0
1,25220488,Telephone (song),0.0,Category:2009 songs,1.0986,0,26,0.0937,46514,San Francisco,24.0,947883019,0.1477,947877402,135599.0,12,0.0821,0.0894,0.0,10684.0
0,21242497,Rebirth (Lil Wayne album),0.0,Category:2010 albums,1.0855,0,20,0.0711,50671,Arjayay,10.0,949048184,0.1646,949047314,20294.0,1,0.0692,0.0743,0.0,2219.0
0,15784504,U.S. Route 202 in New Jersey,0.0,Category:Articles using KML from Wikidata,1.1132,0,115,0.0178,47894,Addbot,0.0,545061846,0.0582,524359039,1458.0,0,0.0976,0.10800000000000001,0.0,65.0
0,25216906,Milos Kostic,0.0,Category:1941 births,1.1249,0,196,0.1029,46747,Deejayk,12.0,690533836,0.1588,662033231,18691.0,32,0.1337,0.1542,0.0,1667.0
1,16477202,7919 Prime,0.0,Category:Astronomical objects discovered in 1981,1.1125,0,192,0.0309,50440,Magic links bot,26.0,782784677,0.0773,746824983,2429.0,4,0.0698,0.075,0.0,243.0
0,720204,List of wikis,0.0,Category:All articles with dead external links,1.1226,0,42,0.0882,49587,KolbertBot,128.0,832856341,0.127,818959474,4223.0,1,0.12300000000000001,0.1402,0.0,130.0
1,25088935,Rise of Neville Chamberlain,0.0,Category:19th century in the United Kingdom,1.1338,0,192,0.0322,52069,ClueBot NG,12.0,867855902,0.0811,867855893,46963.0,92,0.0839,0.0915,0.0,3867.0
1,16107337,North Kerry Senior Football Championship,0.0,Category:Gaelic football competitions in County Kerry,1.1235,0,118,0.0467,46688,2601:4A:500:BF40:8DAF:C3B0:ED9D:3C5,9.0,942474692,0.0944,903280876,6371.0,2,0.0731,0.0789,0.0,656.0
0,34138974,List of Tamil language television channels,0.0,,1.129,1,20,0.0424,50368,Stereorock,16.0,911016697,0.0797,911016581,5958.0,2,0.1233,0.1406,0.016129032258064516,619.0
1,15698942,Guy Benson,0.0,Category:1985 births,1.1395,0,12,0.0795,46120,Rich Farmbrough,127.0,923396179,0.1838,917475396,43503.0,457,0.0835,0.0911,0.0,1789.0
1,16477202,7919 Prime,0.0,Category:Astronomical objects discovered in 1981,1.1248,0,174,0.0972,50444,PearBOT II,22.0,939771674,0.1167,922793084,4411.0,66,0.0978,0.1083,0.0,239.0
1,23526848,2009–10 Tercera División,0.0,Category:2009–10 Tercera División,1.136,0,224,0.054000000000000006,49216,Arthur Rubin,0.0,925433132,0.0765,925371681,11225.0,151,0.1086,0.1216,0.0,1226.0
1,847040,List of concert halls,0.0,Category:All articles to be split,1.1522,0,92,0.0733,49040,Bender the Bot,91.0,932026358,0.1338,927270394,38458.0,1,0.0771,0.0836,0.0,3422.0
1,24989316,Aircraft in fiction,0.0,Category:All articles lacking reliable references,1.1262,0,0,0.0986,49992,Moka Mo,7.0,947478935,0.1445,929033421,50752.0,7,0.0857,0.0937,0.0,4555.0
0,33796166,The End of Time,0.0,Category:All article disambiguation pages,1.1016,0,32,0.0373,46200,Aksmphotography,11.0,942793836,0.0898,937292398,84273.0,347,0.0702,0.0754,0.0,10324.0
0,1228828,Werewolf: The Forsaken,0.0,Category:Chronicles of Darkness,1.1366,0,9,0.0634,52078,Keanoalley,16.0,939055100,0.0899,939054975,13091.0,5,0.0659,0.0706,0.0,1070.0
0,1703333,Izz ad-Din al-Qassam Brigades,0.0,Category:All articles needing additional references,1.1333,0,32,0.1001,47212,Lepricavark,21.0,945682711,0.1356,941040028,9446.0,44,0.1082,0.1213,0.0,1113.0
0,42349349,Leif Ericson,0.0,Category:Redirects from alternative spellings,1.1333,0,32,0.1001,56168,Lepricavark,21.0,945682711,0.1356,941040028,9446.0,44,0.1082,0.1213,0.0,1113.0
0,355106,Röyksopp,0.0,Category:1998 establishments in Norway,1.1468,0,41,0.0465,46734,Ceoil,13.0,943414347,0.0883,943409760,48193.0,22,0.0628,0.067,0.0,5445.0
1,1452018,Lyric Pieces,0.0,Category:Articles containing Norwegian-language text,1.1411,0,137,0.0404,48590,JJMC89 bot III,16.0,948157769,0.0824,944093903,42796.0,5,0.0708,0.0762,0.0,5320.0
1,8600823,The Reason (Hoobastank song),0.0,Category:2000s ballads,1.1422,1,423,0.0637,47999,Citation bot,114.0,945335301,0.1101,944219171,52332.0,2,0.0616,0.0657,0.00558659217877095,5278.0
0,24864,Professional wrestling,0.0,Category:All articles containing potentially dated statements,1.1354,1,9,0.0312,47857,Estopedist1,82.0,946305055,0.0563,945345425,22206.0,0,0.0513,0.0541,0.004464285714285714,2711.0
1,17191769,Gary Guyton,0.0,Category:1985 births,1.1465,0,16,0.062,50223,Keith D,25.0,948897844,0.1217,946782529,78591.0,33,0.07200000000000001,0.0775,0.0,7130.0
1,708923,Conn Smythe,0.0,Category:1895 births,1.1525,0,0,0.0372,49476,Cartoon Boy,9.0,947001620,0.0861,946912699,70342.0,4,0.0664,0.0711,0.0,7545.0
1,10425530,Bolbaite,0.0,Category:All articles lacking sources,1.1359,0,68,0.0741,47506,David Gerard,75.0,948389571,0.1342,948389266,17623.0,29,0.08199999999999999,0.0894,0.0,1597.0
0,2032083,Shah (disambiguation),0.0,Category:All article disambiguation pages,1.1320000000000001,0,20,0.0398,49146,K1stommac,10.0,948764693,0.1136,948764643,9785.0,1,0.11599999999999999,0.1312,0.0,1298.0
1,20202220,Balnapaling,0.0,Category:All stub articles,1.1285,0,140,0.0353,49946,XOR'easter,72.0,949443145,0.0834,949064597,44550.0,255,0.0392,0.0408,0.0,6178.0
0,510163,Ulster Special Constabulary,0.0,Category:1920 establishments in Ireland,1.119,1,1,0.0372,47785,Mateus2019,77.0,949136209,0.0836,949136049,61837.0,2,0.0615,0.0655,0.011235955056179777,6482.0
1,5329520,Israel and the apartheid analogy,0.0,Category:All articles with dead external links,1.1713,0,27,0.0256,49584,Tim Smith,7.0,625436306,0.0513,625435025,281.0,2,0.3421,0.5,0.0,41.0
1,9107494,Minot train derailment,0.0,Category:2002 in North Dakota,1.1121,0,192,0.0906,46754,Magic links bot,22.0,785171694,0.1606,707018189,2223.0,4,0.1176,0.1332,0.0,238.0
1,26830,Slovakia,0.0,Category:All articles with failed verification,1.1217,0,117,0.1434,50149,Tom.Reding,16.0,735149527,0.1577,730438808,235749.0,38,0.17800000000000002,0.2154,0.0,158.0
0,11578738,"Horatio Walpole, 1st Earl of Orford",0.0,Category:1723 births,1.1235,0,42,0.0475,51327,Leopea,16.0,825958296,0.1003,794457665,3280.0,42,0.0842,0.0919,0.0,197.0
1,25316304,Pomeroy Tucker,0.0,Category:1802 births,1.1248,0,135,0.09699999999999999,50446,JJMC89 bot III,18.0,913467802,0.1165,841361363,4411.0,5,0.098,0.1086,0.0,239.0
0,84165,"Ponce, Puerto Rico",0.0,Category:1692 establishments in Puerto Rico,1.1308,0,140,0.0549,51968,Cabayi,10.0,893024757,0.0756,861047044,4941.0,5,0.1033,0.1152,0.0,344.0
0,38629910,York (First Exit to Brooklyn),0.0,Category:1997 live albums,1.1373,0,277,0.1187,49807,Kinders,0.0,871334244,0.1959,868179521,9383.0,0,0.0797,0.0865,0.0,1141.0
0,7763470,Joe Skarz,0.0,Category:1989 births,1.1303,0,175,0.0651,47381,Monkbot,171.0,916465114,0.1382,896917793,6133.0,3,0.1053,0.1176,0.0,499.0
0,1113688,Pazhassi Raja,0.0,Category:1753 births,1.1228,0,132,0.0427,46907,Britishfinance,17.0,902519058,0.0716,902518767,1846.0,0,0.0943,0.1041,0.0,49.0
0,6093599,Darrell R. Lindsey,0.0,Category:1919 births,1.1376,0,20,0.0179,48091,Ozzie10aaaa,0.0,912352518,0.042,912352475,11640.0,19,0.0346,0.0358,0.0,1386.0
1,23241605,Paloma Faith,0.0,Category:1981 births,1.146,0,12,0.08800000000000001,50679,Rich Farmbrough,13.0,920788843,0.1565,915375582,35747.0,8,0.1092,0.1226,0.0,1874.0
1,3745222,Dance Dance Revolution SuperNova,0.0,Category:2006 video games,1.1222,1,0,0.0755,50373,142.112.234.13,157.0,918673040,0.1171,917548551,7487.0,4,0.0841,0.0918,0.012345679012345678,676.0
0,37470460,Shaktimaan,0.0,Category:1990s Indian television series,1.1448,0,66,0.0732,51815,Mikenorton,0.0,922068253,0.1009,922059320,14596.0,25,0.0874,0.0957,0.0,1348.0
0,14193651,Mangral,0.0,Category:All articles lacking in-text citations,1.1255,1,185,0.0371,50393,PizzaAddict,78.0,924825671,0.1045,924823549,8866.0,15,0.0916,0.1008,0.010309278350515464,824.0
0,1941858,Chaparral High School (Arizona),0.0,Category:1965 establishments in Arizona,1.1437,0,33,0.0925,50206,Rupert1904,13.0,937627272,0.154,933381218,32365.0,0,0.0513,0.054000000000000006,0.0,2646.0
0,412809,Endometrial cancer,0.0,Category:All articles containing potentially dated statements,1.0784,0,81,0.0724,50971,Ificouldiwouldnt,7.0,938402098,0.1207,938401327,31635.0,273,0.0625,0.0667,0.0,3261.0
1,8795660,La Tache,0.0,Category:Redirects from titles without diacritics,1.1408,0,19,0.0847,50765,Walter Görlitz,13.0,942047189,0.1656,939813103,21875.0,4,0.0877,0.0961,0.0,1629.0
0,263169,Giorgetto Giugiaro,0.0,Category:1938 births,1.1161,0,9,0.1189,50309,Kwamikagami,64.0,943833544,0.1882,941475851,18751.0,80,0.0992,0.1102,0.0,1260.0
1,17643665,Community Access Program,0.0,Category:All articles with dead external links,1.1454,0,12,0.0462,48596,104.171.253.213,9.0,943397140,0.096,943396473,52224.0,6,0.0622,0.0664,0.0,6050.0
0,22487269,List of National Treasures of Japan (temples),0.0,Category:Architecture of Japan,1.1552,1,151,0.0602,48181,Wbm1058,26.0,949283423,0.0911,944200708,64670.0,0,0.1102,0.1238,0.006968641114982578,7567.0
1,57508829,Australian Volleyball Federation,0.0,Category:Redirects from moves,1.1396,0,63,0.0879,46480,107.77.165.21,114.0,947840082,0.1446,947547304,38833.0,138,0.0819,0.0892,0.0,2581.0
0,33010595,Your Big Backyard,0.0,,1.1027,1,16,0.0824,49179,Dawnseeker2000,135.0,948641527,0.1372,948618759,203977.0,35,0.0648,0.0693,0.013157894736842105,17156.0
1,5301203,Northern Cordilleran Volcanic Province,0.0,Category:All articles with dead external links,1.1378,0,0,0.0203,51076,2A02:1810:4D34:DC00:89DA:71A2:EFC8:E4C6,0.0,859266184,0.0757,784185697,1231.0,0,0.0703,0.0755,0.0,132.0
0,52074835,List of 20th Century Fox films,0.0,Category:Redirects from moves,1.1452,0,0,0.1444,49928,GoodDay,17.0,927454623,0.2618,840796524,45202.0,60,0.1236,0.141,0.0,441.0
0,3422997,Carwyn Jones,0.0,Category:1967 births,1.1184,0,169,0.0789,50799,Monkbot,258.0,916028589,0.1779,889343051,1741.0,8,0.0807,0.0878,0.0,170.0
1,7652495,Still a Hot Boy,0.0,Category:2005 albums,1.1569,0,0,0.0482,46938,2804:431:B704:31D7:8D6C:F133:381E:339D,21.0,933237253,0.0841,915066744,58762.0,5,0.0943,0.1041,0.0,6518.0
1,715413,Georgia on My Mind,0.0,Category:1930 songs,1.1421,0,75,0.1479,50879,Fenix down,44.0,932090701,0.149,926460241,59804.0,4,0.1296,0.1489,0.0,123.0
1,24438676,Nathan Cunningham,0.0,Category:1981 births,1.1269,0,0,0.0604,49291,Lugubrious DBB,13.0,937530854,0.0815,929637162,8786.0,6,0.0897,0.0985,0.0,775.0
0,6825581,Mets–Phillies rivalry,0.0,Category:Articles with short description,1.1376,0,42,0.0907,50255,Telecineguy,9.0,932711186,0.1414,931362622,51483.0,32,0.0753,0.0814,0.0,4212.0
0,1528526,Purple prose,0.0,Category:All articles that may contain original research,1.146,0,19,0.08800000000000001,50676,Andrewlumbo21,24.0,933800799,0.1559,933015174,35747.0,6,0.1092,0.1226,0.0,1874.0
0,44737,Bulgars,0.0,Category:All Wikipedia articles needing clarification,1.1311,0,15,0.0504,48307,Hiddenstranger,12.0,947969824,0.0995,933841322,10744.0,2,0.11699999999999999,0.1324,0.0,1091.0
0,259758,"Poughkeepsie (town), New York",0.0,Category:Articles with short description,1.1354,0,9,0.1202,49094,ApprenticeFan,12.0,945005578,0.1557,934028339,12154.0,2,0.1693,0.2038,0.0,308.0
0,23149377,Real Chance of Love (season 2),0.0,Category:2009 American television seasons,1.1352,0,31,0.0743,48827,Powderkegg,8.0,939620945,0.1347,937964867,99672.0,3,0.0718,0.0774,0.0,7850.0
0,1914908,Ennoblement,0.0,Category:All articles lacking sources,1.126,0,28,0.0522,48817,TheBartgry,43.0,942230033,0.0846,938304952,69400.0,8,0.0435,0.0455,0.0,7195.0
0,2154586,WAGM-TV,0.0,Category:1956 establishments in Maine,1.1215,1,116,0.0469,47795,InternetArchiveBot,90.0,943466776,0.091,939169928,30560.0,62,0.0569,0.0604,0.011560693641618495,3293.0
1,228936,School of Visual Arts,0.0,Category:1947 establishments in New York (state),1.1354,1,14,0.031,47858,Narky Blert,82.0,945345425,0.0561,942913857,22206.0,22,0.0513,0.054000000000000006,0.004484304932735426,2711.0
0,25209120,Ros Drinkwater,0.0,Category:1944 births,1.0897,0,32,0.0002,49857,Lepricavark,21.0,946824027,0.0056,943210868,129412.0,37,0.109,0.1223,0.0,12416.0
1,413755,Stapler,0.0,Category:19th-century inventions,1.1178,1,297,0.0668,46533,Citation bot,45.0,946591113,0.1008,943895597,14651.0,107,0.0468,0.0491,0.01973684210526316,1667.0
1,23866688,Dancing the Dream,0.0,Category:1992 non-fiction books,1.1268,1,27,0.049,47868,2406:5A00:F8D6:5100:D53:C914:24FE:152E,158.0,944848484,0.0861,944848400,27734.0,9,0.0589,0.0626,0.005263157894736842,3106.0
1,16452845,5594 Jimmiller,0.0,Category:Astronomical objects discovered in 1991,1.1474,0,41,0.0858,50876,112.206.78.77,197.0,947456499,0.1564,945480947,185783.0,548,0.0583,0.062,0.0,14674.0
0,3382,Britney Spears,0.0,Category:1981 births,1.1487,1,37,0.0614,48555,TPalkovitz,211.0,946585279,0.1106,946570922,41330.0,6,0.0829,0.0904,0.00641025641025641,3609.0
1,18717338,United States dollar,0.0,Category:1792 establishments in the United States,1.1176,0,35,0.0368,50924,139.60.226.182,10.0,948872734,0.0722,948872589,105000.0,33,0.0585,0.0622,0.0,12642.0
0,11578738,"Horatio Walpole, 1st Earl of Orford",0.0,Category:1723 births,1.1444,0,119,0.0602,51330,Emaponche,10.0,949095997,0.1121,949070246,62484.0,6,0.0703,0.0757,0.0,2123.0
1,37278026,52nd Grammy Awards,0.0,,1.1426,0,101,0.0342,48267,Lord Opeth,11.0,328284985,0.0557,327947086,92069.0,20,0.0723,0.0779,0.0,9479.0
0,2221624,Pink Ranger,0.0,Category:Power Rangers character redirects to lists,1.1794,0,63,0.0303,46859,Xqbot,15.0,335281257,0.0909,328473863,99741.0,0,0.3871,0.6,0.0,8611.0
0,9107494,Minot train derailment,0.0,Category:2002 in North Dakota,1.1136,0,206,0.0877,46755,KasparBot,0.0,707018189,0.1545,667061625,2223.0,61,0.163,0.1946,0.0,238.0
1,22621258,Echo (Leona Lewis album),0.0,Category:2009 albums,1.2001,0,64,0.0303,50111,81.132.211.159,34.0,924739176,0.0606,695132342,101874.0,216,0.3438,0.5,0.0,1520.0
1,13159,Gunpowder Plot,0.0,Category:1605 in England,1.1665,0,2,0.0127,50563,Narky Blert,0.0,901218177,0.0359,884437561,45712.0,0,0.0655,0.0699,0.0,5082.0
1,31743,Uranium,0.0,Category:Actinides,1.1235,0,15,0.0467,46689,100.11.14.2,9.0,903280876,0.0944,901394946,6371.0,2,0.0731,0.0789,0.0,656.0
1,1291901,Charlie Weis,0.0,Category:1956 births,1.1053,0,0,0.0501,47695,Central Data Bank,46.0,903446306,0.1041,902185248,227182.0,94,0.069,0.0741,0.0,20869.0
1,15773099,WJTP,0.0,Category:2002 establishments in Georgia (U.S. state),1.1344,0,16,0.0328,48285,2405:201:803:3F6A:55B9:88E8:D7D5:FC0F,15.0,917618104,0.0659,907303575,4344.0,16,0.0482,0.0506,0.0,472.0
0,20067061,Davezilla,0.0,Category:All articles lacking in-text citations,1.1181,1,55,0.0203,50324,InternetArchiveBot,40.0,931001324,0.0328,916772550,28182.0,76,0.0464,0.0487,0.008403361344537815,3753.0
1,149337,Shivaji,0.0,Category:1630 births,1.1447,0,159,0.0629,49910,JJMC89 bot III,19.0,928383378,0.0798,917325474,62911.0,9,0.055,0.0581,0.0,7441.0
1,11242148,Zane Cobriana,0.0,,1.1425,0,0,0.0461,48524,2601:1C2:1700:B3A0:819A:109E:511B:D4E7,10.0,920799972,0.1048,920799948,30869.0,11,0.0679,0.0729,0.0,1064.0
